Cosine_th,Density (gr/cm3),Energy (GeV),Height (km),Rho (1/GeV/sr/s/cm2),Slant depth (gr/cm2)
0.2,0.00012267393063224966,2766.8256829150173,17.122448979591837,1.0950819752643059e-28,395.45419316589476
0.2,0.00012267393063224966,3689.6213472271006,17.122448979591837,6.706870883503348e-29,395.45419316589476
0.2,0.00012267393063224966,4920.189143094656,17.122448979591837,4.0949813480363157e-29,395.45419316589476
0.2,0.00012267393063224966,6561.177672614024,17.122448979591837,2.4649802894109623e-29,395.45419316589476
0.2,0.00012267393063224966,8749.471046662278,17.122448979591837,1.4772851220320485e-29,395.45419316589476
0.2,0.00012267393063224966,11667.60716081662,17.122448979591837,8.743999545188746e-30,395.45419316589476
0.2,0.00012267393063224966,15559.004211011234,17.122448979591837,5.1557914010539876e-30,395.45419316589476
0.2,0.00012267393063224966,20748.26557850289,17.122448979591837,3.0016313928575743e-30,395.45419316589476
0.2,0.00012267393063224966,27668.25682915017,17.122448979591837,1.7318049970566694e-30,395.45419316589476
0.2,0.00012267393063224966,36896.213472271,17.122448979591837,9.855322025876505e-31,395.45419316589476
0.2,0.00012267393063224966,49201.89143094656,17.122448979591837,5.543535692399412e-31,395.45419316589476
0.2,0.00012267393063224966,65611.77672614025,17.122448979591837,3.088548021628839e-31,395.45419316589476
0.2,0.00012267393063224966,87494.71046662277,17.122448979591837,1.6945231720061136e-31,395.45419316589476
0.2,0.00012267393063224966,116676.0716081662,17.122448979591837,9.139410323835274e-32,395.45419316589476
0.2,0.00012267393063224966,155590.04211011232,17.122448979591837,4.840791890431388e-32,395.45419316589476
0.2,0.00012267393063224966,207482.6557850289,17.122448979591837,2.517142435558237e-32,395.45419316589476
0.2,0.00012267393063224966,276682.5682915017,17.122448979591837,1.2882581265917433e-32,395.45419316589476
0.2,0.00012267393063224966,368962.13472271006,17.122448979591837,6.434928516707092e-33,395.45419316589476
0.2,0.00012267393063224966,492018.9143094657,17.122448979591837,3.1510855849506275e-33,395.45419316589476
0.2,0.00012267393063224966,656117.7672614024,17.122448979591837,1.5502592399030814e-33,395.45419316589476
0.2,0.00012267393063224966,874947.1046662279,17.122448979591837,7.399720931797748e-34,395.45419316589476
0.2,0.00012267393063224966,1166760.716081662,17.122448979591837,3.4840451918693086e-34,395.45419316589476
0.2,0.00012267393063224966,1555900.4211011238,17.122448979591837,1.620161391981616e-34,395.45419316589476
0.2,0.00012267393063224966,2074826.5578502887,17.122448979591837,7.492820409884243e-35,395.45419316589476
0.2,0.00012267393063224966,2766825.682915017,17.122448979591837,3.4677208950078635e-35,395.45419316589476
0.2,0.00012267393063224966,3689621.347227101,17.122448979591837,1.6026314396506059e-35,395.45419316589476
0.2,0.00012267393063224966,4920189.143094657,17.122448979591837,7.576634072799955e-36,395.45419316589476
0.2,0.00012267393063224966,6561177.672614025,17.122448979591837,3.5855381969507006e-36,395.45419316589476
0.2,0.00012267393063224966,8749471.046662277,17.122448979591837,1.719350026961414e-36,395.45419316589476
0.2,0.00012267393063224966,11667607.16081662,17.122448979591837,8.429772000355968e-37,395.45419316589476
0.2,0.00012267393063224966,15559004.211011235,17.122448979591837,4.148019296244072e-37,395.45419316589476
0.2,0.00012267393063224966,20748265.57850289,17.122448979591837,2.08938271551446e-37,395.45419316589476
0.2,0.00012267393063224966,27668256.82915017,17.122448979591837,1.0712998853209375e-37,395.45419316589476
0.2,0.00012267393063224966,36896213.47227101,17.122448979591837,5.602421614355031e-38,395.45419316589476
0.2,0.00012267393063224966,49201891.43094657,17.122448979591837,2.9589476057482933e-38,395.45419316589476
0.2,0.00012267393063224966,65611776.72614025,17.122448979591837,1.5666458634701937e-38,395.45419316589476
0.2,0.00012267393063224966,87494710.4666228,17.122448979591837,8.194464397018765e-39,395.45419316589476
0.2,0.00012267393063224966,116676071.60816622,17.122448979591837,4.213521472735122e-39,395.45419316589476
0.2,0.00012267393063224966,155590042.11011234,17.122448979591837,2.1056250031881586e-39,395.45419316589476
0.2,0.00012267393063224966,207482655.7850289,17.122448979591837,1.0331820018845337e-39,395.45419316589476
0.2,0.00012267393063224966,276682568.29150176,17.122448979591837,4.8595398742408476e-40,395.45419316589476
0.2,0.00012267393063224966,368962134.7227101,17.122448979591837,2.1964327942860287e-40,395.45419316589476
0.2,0.00012267393063224966,492018914.3094657,17.122448979591837,9.447556454789159e-41,395.45419316589476
0.2,0.00012267393063224966,656117767.2614025,17.122448979591837,3.888005859597612e-41,395.45419316589476
0.2,0.00012267393063224966,874947104.6662278,17.122448979591837,1.4967740002188876e-41,395.45419316589476
0.2,0.00012267393063224966,1166760716.0816624,17.122448979591837,5.370598715131824e-42,395.45419316589476
0.2,0.00012267393063224966,1555900421.1011233,17.122448979591837,1.7675661579583477e-42,395.45419316589476
0.2,0.00012267393063224966,2074826557.850289,17.122448979591837,5.2415080802694015e-43,395.45419316589476
0.2,0.00012267393063224966,2766825682.915017,17.122448979591837,1.386143300597809e-43,395.45419316589476
0.2,0.00012267393063224966,3689621347.227101,17.122448979591837,3.1566566808529097e-44,395.45419316589476
0.2,0.00012267393063224966,4920189143.094657,17.122448979591837,5.906372330185619e-45,395.45419316589476
0.2,0.00012267393063224966,6561177672.614025,17.122448979591837,8.836585638635772e-46,395.45419316589476
0.2,0.00012267393063224966,8749471046.66228,17.122448979591837,1.0932603700280484e-46,395.45419316589476
0.2,0.00012267393063224966,11667607160.81662,17.122448979591837,8.707743160400722e-48,395.45419316589476
0.2,0.00012267393063224966,15559004211.011234,17.122448979591837,4.584655322425351e-49,395.45419316589476
0.2,0.00012267393063224966,20748265578.50289,17.122448979591837,1.314863145834869e-50,395.45419316589476
0.2,0.00012267393063224966,27668256829.150173,17.122448979591837,2.078089962502031e-52,395.45419316589476
0.2,0.00012267393063224966,36896213472.27101,17.122448979591837,1.1460892617062294e-54,395.45419316589476
0.2,0.00012267393063224966,49201891430.94656,17.122448979591837,1.5003726421027264e-57,395.45419316589476
0.2,0.00012267393063224966,65611776726.140236,17.122448979591837,2.3411550129234508e-61,395.45419316589476
0.2,0.00015508480251794342,0.7759999999999999,15.510204081632653,1.1846241417281675e-23,500.91134034065414
0.2,0.00015508480251794342,0.9515284103374788,15.510204081632653,1.1846241417281675e-23,500.91134034065414
0.2,0.00015508480251794342,1.1667607160816622,15.510204081632653,1.1846241417281675e-23,500.91134034065414
0.2,0.00015508480251794342,1.5559004211011234,15.510204081632653,1.0325855086286234e-23,500.91134034065414
0.2,0.00015508480251794342,2.074826557850289,15.510204081632653,9.180232691703033e-24,500.91134034065414
0.2,0.00015508480251794342,2.7668256829150173,15.510204081632653,7.88062612638974e-24,500.91134034065414
0.2,0.00015508480251794342,3.689621347227101,15.510204081632653,5.75286594914302e-24,500.91134034065414
0.2,0.00015508480251794342,4.920189143094657,15.510204081632653,3.5349912955951156e-24,500.91134034065414
0.2,0.00015508480251794342,6.561177672614025,15.510204081632653,2.0168766936923523e-24,500.91134034065414
0.2,0.00015508480251794342,8.749471046662281,15.510204081632653,1.219688956163404e-24,500.91134034065414
0.2,0.00015508480251794342,11.667607160816619,15.510204081632653,7.4804554366302355e-25,500.91134034065414
0.2,0.00015508480251794342,15.559004211011233,15.510204081632653,4.509022237525478e-25,500.91134034065414
0.2,0.00015508480251794342,20.748265578502885,15.510204081632653,2.7010092709532978e-25,500.91134034065414
0.2,0.00015508480251794342,27.66825682915017,15.510204081632653,1.5795985889432907e-25,500.91134034065414
0.2,0.00015508480251794342,36.89621347227101,15.510204081632653,8.963270744588203e-26,500.91134034065414
0.2,0.00015508480251794342,49.20189143094657,15.510204081632653,5.0333214446446976e-26,500.91134034065414
0.2,0.00015508480251794342,65.61177672614025,15.510204081632653,2.882099100394193e-26,500.91134034065414
0.2,0.00015508480251794342,87.49471046662279,15.510204081632653,1.710745921004892e-26,500.91134034065414
0.2,0.00015508480251794342,116.6760716081662,15.510204081632653,1.0732644517485064e-26,500.91134034065414
0.2,0.00015508480251794342,155.59004211011234,15.510204081632653,6.875416859206172e-27,500.91134034065414
0.2,0.00015508480251794342,207.48265578502892,15.510204081632653,4.403564988525967e-27,500.91134034065414
0.2,0.00015508480251794342,276.68256829150175,15.510204081632653,2.8110024542042356e-27,500.91134034065414
0.2,0.00015508480251794342,368.9621347227101,15.510204081632653,1.7965529946310162e-27,500.91134034065414
0.2,0.00015508480251794342,492.0189143094657,15.510204081632653,1.1407848457094214e-27,500.91134034065414
0.2,0.00015508480251794342,656.1177672614024,15.510204081632653,7.234023193439081e-28,500.91134034065414
0.2,0.00015508480251794342,874.9471046662279,15.510204081632653,4.5364849193476075e-28,500.91134034065414
0.2,0.00015508480251794342,1166.760716081662,15.510204081632653,2.8475502328822852e-28,500.91134034065414
0.2,0.00015508480251794342,1555.9004211011234,15.510204081632653,1.7615241633487314e-28,500.91134034065414
0.2,0.00015508480251794342,2074.8265578502887,15.510204081632653,1.087847583006394e-28,500.91134034065414
0.2,0.00015508480251794342,2766.8256829150173,15.510204081632653,6.651693600549087e-29,500.91134034065414
0.2,0.00015508480251794342,3689.6213472271006,15.510204081632653,4.036298655845896e-29,500.91134034065414
0.2,0.00015508480251794342,4920.189143094656,15.510204081632653,2.4388705462434163e-29,500.91134034065414
0.2,0.00015508480251794342,6561.177672614024,15.510204081632653,1.4492694807075303e-29,500.91134034065414
0.2,0.00015508480251794342,8749.471046662278,15.510204081632653,8.562420493821045e-30,500.91134034065414
0.2,0.00015508480251794342,11667.60716081662,15.510204081632653,4.987110348717578e-30,500.91134034065414
0.2,0.00015508480251794342,15559.004211011234,15.510204081632653,2.889374169775881e-30,500.91134034065414
0.2,0.00015508480251794342,20748.26557850289,15.510204081632653,1.650410766862854e-30,500.91134034065414
0.2,0.00015508480251794342,27668.25682915017,15.510204081632653,9.327644720186118e-31,500.91134034065414
0.2,0.00015508480251794342,36896.213472271,15.510204081632653,5.192585837319334e-31,500.91134034065414
0.2,0.00015508480251794342,49201.89143094656,15.510204081632653,2.853483732601596e-31,500.91134034065414
0.2,0.00015508480251794342,65611.77672614025,15.510204081632653,1.5493266957591144e-31,500.91134034065414
0.2,0.00015508480251794342,87494.71046662277,15.510204081632653,8.281932007918597e-32,500.91134034065414
0.2,0.00015508480251794342,116676.0716081662,15.510204081632653,4.344202133391058e-32,500.91134034065414
0.2,0.00015508480251794342,155590.04211011232,15.510204081632653,2.23584078510372e-32,500.91134034065414
0.2,0.00015508480251794342,207482.6557850289,15.510204081632653,1.129278229866071e-32,500.91134034065414
0.2,0.00015508480251794342,276682.5682915017,15.510204081632653,5.60785832829753e-33,500.91134034065414
0.2,0.00015508480251794342,368962.13472271006,15.510204081632653,2.717097495964396e-33,500.91134034065414
0.2,0.00015508480251794342,492018.9143094657,15.510204081632653,1.2920874858813754e-33,500.91134034065414
0.2,0.00015508480251794342,656117.7672614024,15.510204081632653,6.190244608198873e-34,500.91134034065414
0.2,0.00015508480251794342,874947.1046662279,15.510204081632653,2.883036131275301e-34,500.91134034065414
0.2,0.00015508480251794342,1166760.716081662,15.510204081632653,1.3254540044425909e-34,500.91134034065414
0.2,0.00015508480251794342,1555900.4211011238,15.510204081632653,6.024973317734163e-35,500.91134034065414
0.2,0.00015508480251794342,2074826.5578502887,15.510204081632653,2.724426934420883e-35,500.91134034065414
0.2,0.00015508480251794342,2766825.682915017,15.510204081632653,1.2343726106284412e-35,500.91134034065414
0.2,0.00015508480251794342,3689621.347227101,15.510204081632653,5.589054737121548e-36,500.91134034065414
0.2,0.00015508480251794342,4920189.143094657,15.510204081632653,2.588129327973008e-36,500.91134034065414
0.2,0.00015508480251794342,6561177.672614025,15.510204081632653,1.1999966511222748e-36,500.91134034065414
0.2,0.00015508480251794342,8749471.046662277,15.510204081632653,5.645798547278946e-37,500.91134034065414
0.2,0.00015508480251794342,11667607.16081662,15.510204081632653,2.71183873556318e-37,500.91134034065414
0.2,0.00015508480251794342,15559004.211011235,15.510204081632653,1.3087620983331198e-37,500.91134034065414
0.2,0.00015508480251794342,20748265.57850289,15.510204081632653,6.456118566174572e-38,500.91134034065414
0.2,0.00015508480251794342,27668256.82915017,15.510204081632653,3.2365070037211367e-38,500.91134034065414
0.2,0.00015508480251794342,36896213.47227101,15.510204081632653,1.6504263360948865e-38,500.91134034065414
0.2,0.00015508480251794342,49201891.43094657,15.510204081632653,8.475877422267238e-39,500.91134034065414
0.2,0.00015508480251794342,65611776.72614025,15.510204081632653,4.3550829314134253e-39,500.91134034065414
0.2,0.00015508480251794342,87494710.4666228,15.510204081632653,2.2058639744374593e-39,500.91134034065414
0.2,0.00015508480251794342,116676071.60816622,15.510204081632653,1.0981731001162402e-39,500.91134034065414
0.2,0.00015508480251794342,155590042.11011234,15.510204081632653,5.3100695409675735e-40,500.91134034065414
0.2,0.00015508480251794342,207482655.7850289,15.510204081632653,2.519500522082002e-40,500.91134034065414
0.2,0.00015508480251794342,276682568.29150176,15.510204081632653,1.1459997483519828e-40,500.91134034065414
0.2,0.00015508480251794342,368962134.7227101,15.510204081632653,5.007930814674233e-41,500.91134034065414
0.2,0.00015508480251794342,492018914.3094657,15.510204081632653,2.082689579250604e-41,500.91134034065414
0.2,0.00015508480251794342,656117767.2614025,15.510204081632653,8.293075797723181e-42,500.91134034065414
0.2,0.00015508480251794342,874947104.6662278,15.510204081632653,3.087462833046321e-42,500.91134034065414
0.2,0.00015508480251794342,1166760716.0816624,15.510204081632653,1.072310987407398e-42,500.91134034065414
0.2,0.00015508480251794342,1555900421.1011233,15.510204081632653,3.414510378810342e-43,500.91134034065414
0.2,0.00015508480251794342,2074826557.850289,15.510204081632653,9.813552059883254e-44,500.91134034065414
0.2,0.00015508480251794342,2766825682.915017,15.510204081632653,2.5174986809621155e-44,500.91134034065414
0.2,0.00015508480251794342,3689621347.227101,15.510204081632653,5.5683477829539725e-45,500.91134034065414
0.2,0.00015508480251794342,4920189143.094657,15.510204081632653,1.0136538785380096e-45,500.91134034065414
0.2,0.00015508480251794342,6561177672.614025,15.510204081632653,1.4780363295344388e-46,500.91134034065414
0.2,0.00015508480251794342,8749471046.66228,15.510204081632653,1.7732895756671285e-47,500.91134034065414
0.2,0.00015508480251794342,11667607160.81662,15.510204081632653,1.3773943595920653e-48,500.91134034065414
0.2,0.00015508480251794342,15559004211.011234,15.510204081632653,7.087498316558642e-50,500.91134034065414
0.2,0.00015508480251794342,20748265578.50289,15.510204081632653,1.9792099504123496e-51,500.91134034065414
0.2,0.00015508480251794342,27668256829.150173,15.510204081632653,3.0370146475245063e-53,500.91134034065414
0.2,0.00015508480251794342,36896213472.27101,15.510204081632653,1.6410207745548037e-55,500.91134034065414
0.2,0.00015508480251794342,49201891430.94656,15.510204081632653,2.0769714170897345e-58,500.91134034065414
0.2,0.00015508480251794342,65611776726.140236,15.510204081632653,3.1841768471833824e-62,500.91134034065414
0.2,0.00019880803177649048,0.7759999999999999,13.89795918367347,5.4695697868816145e-24,634.4911122907537
0.2,0.00019880803177649048,0.9515284103374788,13.89795918367347,5.4695697868816145e-24,634.4911122907537
0.2,0.00019880803177649048,1.1667607160816622,13.89795918367347,5.4695697868816145e-24,634.4911122907537
0.2,0.00019880803177649048,1.5559004211011234,13.89795918367347,4.7782765716410304e-24,634.4911122907537
0.2,0.00019880803177649048,2.074826557850289,13.89795918367347,4.259363544053167e-24,634.4911122907537
0.2,0.00019880803177649048,2.7668256829150173,13.89795918367347,3.6450526717816294e-24,634.4911122907537
0.2,0.00019880803177649048,3.689621347227101,13.89795918367347,2.6468311200773244e-24,634.4911122907537
0.2,0.00019880803177649048,4.920189143094657,13.89795918367347,1.6229117693482264e-24,634.4911122907537
0.2,0.00019880803177649048,6.561177672614025,13.89795918367347,9.265952753229116e-25,634.4911122907537
0.2,0.00019880803177649048,8.749471046662281,13.89795918367347,5.623205764246883e-25,634.4911122907537
0.2,0.00019880803177649048,11.667607160816619,13.89795918367347,3.4657810749769194e-25,634.4911122907537
0.2,0.00019880803177649048,15.559004211011233,13.89795918367347,2.1025471224151603e-25,634.4911122907537
0.2,0.00019880803177649048,20.748265578502885,13.89795918367347,1.2684782548723513e-25,634.4911122907537
0.2,0.00019880803177649048,27.66825682915017,13.89795918367347,7.480725433429857e-26,634.4911122907537
0.2,0.00019880803177649048,36.89621347227101,13.89795918367347,4.2855079242239735e-26,634.4911122907537
0.2,0.00019880803177649048,49.20189143094657,13.89795918367347,2.4316930622109086e-26,634.4911122907537
0.2,0.00019880803177649048,65.61177672614025,13.89795918367347,1.4072232356238174e-26,634.4911122907537
0.2,0.00019880803177649048,87.49471046662279,13.89795918367347,8.440596347733728e-27,634.4911122907537
0.2,0.00019880803177649048,116.6760716081662,13.89795918367347,5.3383811722159605e-27,634.4911122907537
0.2,0.00019880803177649048,155.59004211011234,13.89795918367347,3.439521074280392e-27,634.4911122907537
0.2,0.00019880803177649048,207.48265578502892,13.89795918367347,2.213712840222966e-27,634.4911122907537
0.2,0.00019880803177649048,276.68256829150175,13.89795918367347,1.4182110735504052e-27,634.4911122907537
0.2,0.00019880803177649048,368.9621347227101,13.89795918367347,9.084524794342332e-28,634.4911122907537
0.2,0.00019880803177649048,492.0189143094657,13.89795918367347,5.775561513962907e-28,634.4911122907537
0.2,0.00019880803177649048,656.1177672614024,13.89795918367347,3.657929515202146e-28,634.4911122907537
0.2,0.00019880803177649048,874.9471046662279,13.89795918367347,2.288978449753683e-28,634.4911122907537
0.2,0.00019880803177649048,1166.760716081662,13.89795918367347,1.4293864685370331e-28,634.4911122907537
0.2,0.00019880803177649048,1555.9004211011234,13.89795918367347,8.787198463382215e-29,634.4911122907537
0.2,0.00019880803177649048,2074.8265578502887,13.89795918367347,5.38374761995039e-29,634.4911122907537
0.2,0.00019880803177649048,2766.8256829150173,13.89795918367347,3.2581037822055603e-29,634.4911122907537
0.2,0.00019880803177649048,3689.6213472271006,13.89795918367347,1.9529324170055145e-29,634.4911122907537
0.2,0.00019880803177649048,4920.189143094656,13.89795918367347,1.1639069677119286e-29,634.4911122907537
0.2,0.00019880803177649048,6561.177672614024,13.89795918367347,6.801492511124161e-30,634.4911122907537
0.2,0.00019880803177649048,8749.471046662278,13.89795918367347,3.944756502449933e-30,634.4911122907537
0.2,0.00019880803177649048,11667.60716081662,13.89795918367347,2.250539841786296e-30,634.4911122907537
0.2,0.00019880803177649048,15559.004211011234,13.89795918367347,1.274937191435237e-30,634.4911122907537
0.2,0.00019880803177649048,20748.26557850289,13.89795918367347,7.1075915307843964e-31,634.4911122907537
0.2,0.00019880803177649048,27668.25682915017,13.89795918367347,3.9129511850828883e-31,634.4911122907537
0.2,0.00019880803177649048,36896.213472271,13.89795918367347,2.118260297606044e-31,634.4911122907537
0.2,0.00019880803177649048,49201.89143094656,13.89795918367347,1.1301211117786945e-31,634.4911122907537
0.2,0.00019880803177649048,65611.77672614025,13.89795918367347,5.94006073988477e-32,634.4911122907537
0.2,0.00019880803177649048,87494.71046662277,13.89795918367347,3.072284854460313e-32,634.4911122907537
0.2,0.00019880803177649048,116676.0716081662,13.89795918367347,1.556078212604881e-32,634.4911122907537
0.2,0.00019880803177649048,155590.04211011232,13.89795918367347,7.723474649490602e-33,634.4911122907537
0.2,0.00019880803177649048,207482.6557850289,13.89795918367347,3.760338909692427e-33,634.4911122907537
0.2,0.00019880803177649048,276682.5682915017,13.89795918367347,1.7977849575689067e-33,634.4911122907537
0.2,0.00019880803177649048,368962.13472271006,13.89795918367347,8.383689647952767e-34,634.4911122907537
0.2,0.00019880803177649048,492018.9143094657,13.89795918367347,3.843202110713082e-34,634.4911122907537
0.2,0.00019880803177649048,656117.7672614024,13.89795918367347,1.781383893114386e-34,634.4911122907537
0.2,0.00019880803177649048,874947.1046662279,13.89795918367347,8.044575176827994e-35,634.4911122907537
0.2,0.00019880803177649048,1166760.716081662,13.89795918367347,3.5889460077743706e-35,634.4911122907537
0.2,0.00019880803177649048,1555900.4211011238,13.89795918367347,1.5849331449281332e-35,634.4911122907537
0.2,0.00019880803177649048,2074826.5578502887,13.89795918367347,6.964859745722957e-36,634.4911122907537
0.2,0.00019880803177649048,2766825.682915017,13.89795918367347,3.0709381504587805e-36,634.4911122907537
0.2,0.00019880803177649048,3689621.347227101,13.89795918367347,1.3541368230380288e-36,634.4911122907537
0.2,0.00019880803177649048,4920189.143094657,13.89795918367347,6.105601608690949e-37,634.4911122907537
0.2,0.00019880803177649048,6561177.672614025,13.89795918367347,2.7570019333532426e-37,634.4911122907537
0.2,0.00019880803177649048,8749471.046662277,13.89795918367347,1.2649830571042615e-37,634.4911122907537
0.2,0.00019880803177649048,11667607.16081662,13.89795918367347,5.915315222321888e-38,634.4911122907537
0.2,0.00019880803177649048,15559004.211011235,13.89795918367347,2.781833178640024e-38,634.4911122907537
0.2,0.00019880803177649048,20748265.57850289,13.89795918367347,1.3347837216988294e-38,634.4911122907537
0.2,0.00019880803177649048,27668256.82915017,13.89795918367347,6.495971224538832e-39,634.4911122907537
0.2,0.00019880803177649048,36896213.47227101,13.89795918367347,3.2066329562967806e-39,634.4911122907537
0.2,0.00019880803177649048,49201891.43094657,13.89795918367347,1.5893285503397573e-39,634.4911122907537
0.2,0.00019880803177649048,65611776.72614025,13.89795918367347,7.865826503109129e-40,634.4911122907537
0.2,0.00019880803177649048,87494710.4666228,13.89795918367347,3.828459708088303e-40,634.4911122907537
0.2,0.00019880803177649048,116676071.60816622,13.89795918367347,1.831297339126228e-40,634.4911122907537
0.2,0.00019880803177649048,155590042.11011234,13.89795918367347,8.501811495239343e-41,634.4911122907537
0.2,0.00019880803177649048,207482655.7850289,13.89795918367347,3.8705000044951226e-41,634.4911122907537
0.2,0.00019880803177649048,276682568.29150176,13.89795918367347,1.6891091611591738e-41,634.4911122907537
0.2,0.00019880803177649048,368962134.7227101,13.89795918367347,7.08051803839532e-42,634.4911122907537
0.2,0.00019880803177649048,492018914.3094657,13.89795918367347,2.8245071703757934e-42,634.4911122907537
0.2,0.00019880803177649048,656117767.2614025,13.89795918367347,1.07964643369873e-42,634.4911122907537
0.2,0.00019880803177649048,874947104.6662278,13.89795918367347,3.8560948810020724e-43,634.4911122907537
0.2,0.00019880803177649048,1166760716.0816624,13.89795918367347,1.2860616316128626e-43,634.4911122907537
0.2,0.00019880803177649048,1555900421.1011233,13.89795918367347,3.930309403611999e-44,634.4911122907537
0.2,0.00019880803177649048,2074826557.850289,13.89795918367347,1.0862977077041396e-44,634.4911122907537
0.2,0.00019880803177649048,2766825682.915017,13.89795918367347,2.682292577458199e-45,634.4911122907537
0.2,0.00019880803177649048,3689621347.227101,13.89795918367347,5.718535214148193e-46,634.4911122907537
0.2,0.00019880803177649048,4920189143.094657,13.89795918367347,1.0052741971433139e-46,634.4911122907537
0.2,0.00019880803177649048,6561177672.614025,13.89795918367347,1.4184666468641472e-47,634.4911122907537
0.2,0.00019880803177649048,8749471046.66228,13.89795918367347,1.637564201596296e-48,634.4911122907537
0.2,0.00019880803177649048,11667607160.81662,13.89795918367347,1.2318015003819328e-49,634.4911122907537
0.2,0.00019880803177649048,15559004211.011234,13.89795918367347,6.154149313183103e-51,634.4911122907537
0.2,0.00019880803177649048,20748265578.50289,13.89795918367347,1.6617585609045205e-52,634.4911122907537
0.2,0.00019880803177649048,27668256829.150173,13.89795918367347,2.45741849227985e-54,634.4911122907537
0.2,0.00019880803177649048,36896213472.27101,13.89795918367347,1.2922226082709783e-56,634.4911122907537
0.2,0.00019880803177649048,49201891430.94656,13.89795918367347,1.5689862969393514e-59,634.4911122907537
0.2,0.00019880803177649048,65611776726.140236,13.89795918367347,2.3491059894894807e-63,634.4911122907537
0.2,0.0002577829103311688,0.7759999999999999,12.285714285714285,1.761722985775286e-24,814.317588764947
0.2,0.0002577829103311688,0.9515284103374788,12.285714285714285,1.761722985775286e-24,814.317588764947
0.2,0.0002577829103311688,1.1667607160816622,12.285714285714285,1.761722985775286e-24,814.317588764947
0.2,0.0002577829103311688,1.5559004211011234,12.285714285714285,1.5434569811643192e-24,814.317588764947
0.2,0.0002577829103311688,2.074826557850289,12.285714285714285,1.3810541496541094e-24,814.317588764947
0.2,0.0002577829103311688,2.7668256829150173,12.285714285714285,1.1776863939090409e-24,814.317588764947
0.2,0.0002577829103311688,3.689621347227101,12.285714285714285,8.504228197520397e-25,814.317588764947
0.2,0.0002577829103311688,4.920189143094657,12.285714285714285,5.208313237710387e-25,814.317588764947
0.2,0.0002577829103311688,6.561177672614025,12.285714285714285,2.9811175315330144e-25,814.317588764947
0.2,0.0002577829103311688,8.749471046662281,12.285714285714285,1.819092155972444e-25,814.317588764947
0.2,0.0002577829103311688,11.667607160816619,12.285714285714285,1.129131664088298e-25,814.317588764947
0.2,0.0002577829103311688,15.559004211011233,12.285714285714285,6.910198023905908e-26,814.317588764947
0.2,0.0002577829103311688,20.748265578502885,12.285714285714285,4.208443261768681e-26,814.317588764947
0.2,0.0002577829103311688,27.66825682915017,12.285714285714285,2.508927051860177e-26,814.317588764947
0.2,0.0002577829103311688,36.89621347227101,12.285714285714285,1.4550237193227306e-26,814.317588764947
0.2,0.0002577829103311688,49.20189143094657,12.285714285714285,8.368122996950577e-27,814.317588764947
0.2,0.0002577829103311688,65.61177672614025,12.285714285714285,4.910783563913684e-27,814.317588764947
0.2,0.0002577829103311688,87.49471046662279,12.285714285714285,2.9866815337443788e-27,814.317588764947
0.2,0.0002577829103311688,116.6760716081662,12.285714285714285,1.909410711492438e-27,814.317588764947
0.2,0.0002577829103311688,155.59004211011234,12.285714285714285,1.2394548871840973e-27,814.317588764947
0.2,0.0002577829103311688,207.48265578502892,12.285714285714285,8.025164776304249e-28,814.317588764947
0.2,0.0002577829103311688,276.68256829150175,12.285714285714285,5.161727854579282e-28,814.317588764947
0.2,0.0002577829103311688,368.9621347227101,12.285714285714285,3.3134227686866476e-28,814.317588764947
0.2,0.0002577829103311688,492.0189143094657,12.285714285714285,2.10736541752336e-28,814.317588764947
0.2,0.0002577829103311688,656.1177672614024,12.285714285714285,1.3310421169320509e-28,814.317588764947
0.2,0.0002577829103311688,874.9471046662279,12.285714285714285,8.294198860801043e-29,814.317588764947
0.2,0.0002577829103311688,1166.760716081662,12.285714285714285,5.138355450546041e-29,814.317588764947
0.2,0.0002577829103311688,1555.9004211011234,12.285714285714285,3.128738977755857e-29,814.317588764947
0.2,0.0002577829103311688,2074.8265578502887,12.285714285714285,1.894570330227512e-29,814.317588764947
0.2,0.0002577829103311688,2766.8256829150173,12.285714285714285,1.1297985913471064e-29,814.317588764947
0.2,0.0002577829103311688,3689.6213472271006,12.285714285714285,6.656328429620688e-30,814.317588764947
0.2,0.0002577829103311688,4920.189143094656,12.285714285714285,3.8913937147854685e-30,814.317588764947
0.2,0.0002577829103311688,6561.177672614024,12.285714285714285,2.2221501114434142e-30,814.317588764947
0.2,0.0002577829103311688,8749.471046662278,12.285714285714285,1.256503023146668e-30,814.317588764947
0.2,0.0002577829103311688,11667.60716081662,12.285714285714285,6.969292332921726e-31,814.317588764947
0.2,0.0002577829103311688,15559.004211011234,12.285714285714285,3.8297126539031747e-31,814.317588764947
0.2,0.0002577829103311688,20748.26557850289,12.285714285714285,2.0659060789812426e-31,814.317588764947
0.2,0.0002577829103311688,27668.25682915017,12.285714285714285,1.09774512263188e-31,814.317588764947
0.2,0.0002577829103311688,36896.213472271,12.285714285714285,5.722768312654794e-32,814.317588764947
0.2,0.0002577829103311688,49201.89143094656,12.285714285714285,2.9337973186079163e-32,814.317588764947
0.2,0.0002577829103311688,65611.77672614025,12.285714285714285,1.4764425017425226e-32,814.317588764947
0.2,0.0002577829103311688,87494.71046662277,12.285714285714285,7.304605481906524e-33,814.317588764947
0.2,0.0002577829103311688,116676.0716081662,12.285714285714285,3.530264282845381e-33,814.317588764947
