Cosine_th,Density (gr/cm3),Energy (GeV),Height (km),Phi (1/GeV/sr/s/cm2),Slant depth (gr/cm2)
0.2,8.785871770345345e-07,4920189.143094657,54.204081632653065,7.651501049705892e-36,3.107923097166001
0.2,8.785871770345345e-07,6561177.672614025,54.204081632653065,3.931252407017275e-36,3.107923097166001
0.2,8.785871770345345e-07,8749471.046662277,54.204081632653065,2.0507898045921093e-36,3.107923097166001
0.2,8.785871770345345e-07,11667607.16081662,54.204081632653065,1.0726055956067702e-36,3.107923097166001
0.2,8.785871770345345e-07,15559004.211011235,54.204081632653065,5.5220187560244225e-37,3.107923097166001
0.2,8.785871770345345e-07,20748265.57850289,54.204081632653065,2.9752396350270088e-37,3.107923097166001
0.2,8.785871770345345e-07,27668256.82915017,54.204081632653065,1.6751759323983988e-37,3.107923097166001
0.2,8.785871770345345e-07,36896213.47227101,54.204081632653065,9.505476691132024e-38,3.107923097166001
0.2,8.785871770345345e-07,49201891.43094657,54.204081632653065,5.601393757551495e-38,3.107923097166001
0.2,8.785871770345345e-07,65611776.72614025,54.204081632653065,3.3731009741098365e-38,3.107923097166001
0.2,8.785871770345345e-07,87494710.4666228,54.204081632653065,1.9616454270493258e-38,3.107923097166001
0.2,8.785871770345345e-07,116676071.60816622,54.204081632653065,1.1539464800015658e-38,3.107923097166001
0.2,8.785871770345345e-07,155590042.11011234,54.204081632653065,6.551610742573393e-39,3.107923097166001
0.2,8.785871770345345e-07,207482655.7850289,54.204081632653065,3.571375282789286e-39,3.107923097166001
0.2,8.785871770345345e-07,276682568.29150176,54.204081632653065,1.9107096382167385e-39,3.107923097166001
0.2,8.785871770345345e-07,368962134.7227101,54.204081632653065,9.694678901511109e-40,3.107923097166001
0.2,8.785871770345345e-07,492018914.3094657,54.204081632653065,4.734568776860391e-40,3.107923097166001
0.2,8.785871770345345e-07,656117767.2614025,54.204081632653065,2.1635930068334156e-40,3.107923097166001
0.2,8.785871770345345e-07,874947104.6662278,54.204081632653065,9.277076428437095e-41,3.107923097166001
0.2,8.785871770345345e-07,1166760716.0816624,54.204081632653065,3.63833723868717e-41,3.107923097166001
0.2,8.785871770345345e-07,1555900421.1011233,54.204081632653065,1.3024906163308687e-41,3.107923097166001
0.2,8.785871770345345e-07,2074826557.850289,54.204081632653065,3.983075097088383e-42,3.107923097166001
0.2,8.785871770345345e-07,2766825682.915017,54.204081632653065,1.1779771979097877e-42,3.107923097166001
0.2,8.785871770345345e-07,3689621347.227101,54.204081632653065,2.6610516890273358e-43,3.107923097166001
0.2,8.785871770345345e-07,4920189143.094657,54.204081632653065,5.174896144482533e-44,3.107923097166001
0.2,8.785871770345345e-07,6561177672.614025,54.204081632653065,6.706877075639932e-45,3.107923097166001
0.2,8.785871770345345e-07,8749471046.66228,54.204081632653065,6.768690922002712e-46,3.107923097166001
0.2,8.785871770345345e-07,11667607160.81662,54.204081632653065,7.140823876422852e-47,3.107923097166001
0.2,8.785871770345345e-07,15559004211.011234,54.204081632653065,2.321928880673342e-48,3.107923097166001
0.2,8.785871770345345e-07,20748265578.50289,54.204081632653065,3.2034209253025434e-50,3.107923097166001
0.2,8.785871770345345e-07,27668256829.150173,54.204081632653065,3.2343010059433114e-52,3.107923097166001
0.2,8.785871770345345e-07,36896213472.27101,54.204081632653065,2.8076993236659884e-55,3.107923097166001
0.2,8.785871770345345e-07,49201891430.94656,54.204081632653065,1.9140308732477733e-56,3.107923097166001
0.2,8.785871770345345e-07,65611776726.140236,54.204081632653065,3.5185001114761196e-60,3.107923097166001
0.2,1.0519191283459632e-06,1.0190000000000001,52.59183673469388,4.611162248907745e-27,3.784636410668436
0.2,1.0519191283459632e-06,1.090380286728999,52.59183673469388,4.611162248907745e-27,3.784636410668436
0.2,1.0519191283459632e-06,1.1667607160816622,52.59183673469388,4.611162248907745e-27,3.784636410668436
0.2,1.0519191283459632e-06,1.5559004211011234,52.59183673469388,4.035566897769841e-26,3.784636410668436
0.2,1.0519191283459632e-06,2.074826557850289,52.59183673469388,1.1538686239401132e-25,3.784636410668436
0.2,1.0519191283459632e-06,2.7668256829150173,52.59183673469388,2.2058147064525187e-25,3.784636410668436
0.2,1.0519191283459632e-06,3.689621347227101,52.59183673469388,2.6433060553507866e-25,3.784636410668436
0.2,1.0519191283459632e-06,4.920189143094657,52.59183673469388,2.2151206288845287e-25,3.784636410668436
0.2,1.0519191283459632e-06,6.561177672614025,52.59183673469388,1.5246646003625693e-25,3.784636410668436
0.2,1.0519191283459632e-06,8.749471046662281,52.59183673469388,1.150672482998369e-25,3.784636410668436
0.2,1.0519191283459632e-06,11.667607160816619,52.59183673469388,1.1295393262630548e-25,3.784636410668436
0.2,1.0519191283459632e-06,15.559004211011233,52.59183673469388,8.370435438179881e-26,3.784636410668436
0.2,1.0519191283459632e-06,20.748265578502885,52.59183673469388,5.260259870156626e-26,3.784636410668436
0.2,1.0519191283459632e-06,27.66825682915017,52.59183673469388,3.3565115315844193e-26,3.784636410668436
0.2,1.0519191283459632e-06,36.89621347227101,52.59183673469388,2.1342818898046998e-26,3.784636410668436
0.2,1.0519191283459632e-06,49.20189143094657,52.59183673469388,1.3451406853129812e-26,3.784636410668436
0.2,1.0519191283459632e-06,65.61177672614025,52.59183673469388,8.48523544202234e-27,3.784636410668436
0.2,1.0519191283459632e-06,87.49471046662279,52.59183673469388,5.238370773622881e-27,3.784636410668436
0.2,1.0519191283459632e-06,116.6760716081662,52.59183673469388,3.2397114324243445e-27,3.784636410668436
0.2,1.0519191283459632e-06,155.59004211011234,52.59183673469388,1.9557512117423986e-27,3.784636410668436
0.2,1.0519191283459632e-06,207.48265578502892,52.59183673469388,1.2340622196455508e-27,3.784636410668436
0.2,1.0519191283459632e-06,276.68256829150175,52.59183673469388,7.627408048945075e-28,3.784636410668436
0.2,1.0519191283459632e-06,368.9621347227101,52.59183673469388,4.737124975112731e-28,3.784636410668436
0.2,1.0519191283459632e-06,492.0189143094657,52.59183673469388,2.950884589653723e-28,3.784636410668436
0.2,1.0519191283459632e-06,656.1177672614024,52.59183673469388,1.8485316951348558e-28,3.784636410668436
0.2,1.0519191283459632e-06,874.9471046662279,52.59183673469388,1.1517098382941899e-28,3.784636410668436
0.2,1.0519191283459632e-06,1166.760716081662,52.59183673469388,7.259529787924632e-29,3.784636410668436
0.2,1.0519191283459632e-06,1555.9004211011234,52.59183673469388,4.570954916726596e-29,3.784636410668436
0.2,1.0519191283459632e-06,2074.8265578502887,52.59183673469388,2.8735406483046456e-29,3.784636410668436
0.2,1.0519191283459632e-06,2766.8256829150173,52.59183673469388,1.8035129975668418e-29,3.784636410668436
0.2,1.0519191283459632e-06,3689.6213472271006,52.59183673469388,1.1359433139877271e-29,3.784636410668436
0.2,1.0519191283459632e-06,4920.189143094656,52.59183673469388,7.105886811570081e-30,3.784636410668436
0.2,1.0519191283459632e-06,6561.177672614024,52.59183673469388,4.486314399144576e-30,3.784636410668436
0.2,1.0519191283459632e-06,8749.471046662278,52.59183673469388,2.804503185601846e-30,3.784636410668436
0.2,1.0519191283459632e-06,11667.60716081662,52.59183673469388,1.7361312220974028e-30,3.784636410668436
0.2,1.0519191283459632e-06,15559.004211011234,52.59183673469388,1.0913091600189235e-30,3.784636410668436
0.2,1.0519191283459632e-06,20748.26557850289,52.59183673469388,6.757231854486197e-31,3.784636410668436
0.2,1.0519191283459632e-06,27668.25682915017,52.59183673469388,4.229057947153182e-31,3.784636410668436
0.2,1.0519191283459632e-06,36896.213472271,52.59183673469388,2.5926365732565755e-31,3.784636410668436
0.2,1.0519191283459632e-06,49201.89143094656,52.59183673469388,1.6081411118622944e-31,3.784636410668436
0.2,1.0519191283459632e-06,65611.77672614025,52.59183673469388,9.799450587666461e-32,3.784636410668436
0.2,1.0519191283459632e-06,87494.71046662277,52.59183673469388,5.879995286480183e-32,3.784636410668436
0.2,1.0519191283459632e-06,116676.0716081662,52.59183673469388,3.5008533724482077e-32,3.784636410668436
0.2,1.0519191283459632e-06,155590.04211011232,52.59183673469388,2.0542310772625143e-32,3.784636410668436
0.2,1.0519191283459632e-06,207482.6557850289,52.59183673469388,1.1960674375577613e-32,3.784636410668436
0.2,1.0519191283459632e-06,276682.5682915017,52.59183673469388,6.739456892606963e-33,3.784636410668436
0.2,1.0519191283459632e-06,368962.13472271006,52.59183673469388,3.812865295112212e-33,3.784636410668436
0.2,1.0519191283459632e-06,492018.9143094657,52.59183673469388,2.0723988406483288e-33,3.784636410668436
0.2,1.0519191283459632e-06,656117.7672614024,52.59183673469388,1.1141373384283558e-33,3.784636410668436
0.2,1.0519191283459632e-06,874947.1046662279,52.59183673469388,5.855263856946687e-34,3.784636410668436
0.2,1.0519191283459632e-06,1166760.716081662,52.59183673469388,3.0100078739240647e-34,3.784636410668436
0.2,1.0519191283459632e-06,1555900.4211011238,52.59183673469388,1.4903111155614197e-34,3.784636410668436
0.2,1.0519191283459632e-06,2074826.5578502887,52.59183673469388,7.464069536422243e-35,3.784636410668436
0.2,1.0519191283459632e-06,2766825.682915017,52.59183673469388,3.7310959602823926e-35,3.784636410668436
0.2,1.0519191283459632e-06,3689621.347227101,52.59183673469388,1.8755406612721487e-35,3.784636410668436
0.2,1.0519191283459632e-06,4920189.143094657,52.59183673469388,9.491601229308107e-36,3.784636410668436
0.2,1.0519191283459632e-06,6561177.672614025,52.59183673469388,4.876063615023914e-36,3.784636410668436
0.2,1.0519191283459632e-06,8749471.046662277,52.59183673469388,2.5433671174956933e-36,3.784636410668436
0.2,1.0519191283459632e-06,11667607.16081662,52.59183673469388,1.3301035501778294e-36,3.784636410668436
0.2,1.0519191283459632e-06,15559004.211011235,52.59183673469388,6.8472011991211935e-37,3.784636410668436
0.2,1.0519191283459632e-06,20748265.57850289,52.59183673469388,3.688916914287685e-37,3.784636410668436
0.2,1.0519191283459632e-06,27668256.82915017,52.59183673469388,2.076772121847972e-37,3.784636410668436
0.2,1.0519191283459632e-06,36896213.47227101,52.59183673469388,1.1782705005064149e-37,3.784636410668436
0.2,1.0519191283459632e-06,49201891.43094657,52.59183673469388,6.942091869915447e-38,3.784636410668436
0.2,1.0519191283459632e-06,65611776.72614025,52.59183673469388,4.179556713124292e-38,3.784636410668436
0.2,1.0519191283459632e-06,87494710.4666228,52.59183673469388,2.430119478717532e-38,3.784636410668436
0.2,1.0519191283459632e-06,116676071.60816622,52.59183673469388,1.4291895722525336e-38,3.784636410668436
0.2,1.0519191283459632e-06,155590042.11011234,52.59183673469388,8.112406919817485e-39,3.784636410668436
0.2,1.0519191283459632e-06,207482655.7850289,52.59183673469388,4.421137261838245e-39,3.784636410668436
0.2,1.0519191283459632e-06,276682568.29150176,52.59183673469388,2.3647704232809625e-39,3.784636410668436
0.2,1.0519191283459632e-06,368962134.7227101,52.59183673469388,1.1995749500928456e-39,3.784636410668436
0.2,1.0519191283459632e-06,492018914.3094657,52.59183673469388,5.8568821212440615e-40,3.784636410668436
0.2,1.0519191283459632e-06,656117767.2614025,52.59183673469388,2.67585316186365e-40,3.784636410668436
0.2,1.0519191283459632e-06,874947104.6662278,52.59183673469388,1.1470933476638617e-40,3.784636410668436
0.2,1.0519191283459632e-06,1166760716.0816624,52.59183673469388,4.4977331886013176e-41,3.784636410668436
0.2,1.0519191283459632e-06,1555900421.1011233,52.59183673469388,1.6097993523767774e-41,3.784636410668436
0.2,1.0519191283459632e-06,2074826557.850289,52.59183673469388,4.9219316070769886e-42,3.784636410668436
0.2,1.0519191283459632e-06,2766825682.915017,52.59183673469388,1.4553061012602787e-42,3.784636410668436
0.2,1.0519191283459632e-06,3689621347.227101,52.59183673469388,3.286972373037089e-43,3.784636410668436
0.2,1.0519191283459632e-06,4920189143.094657,52.59183673469388,6.390887733547409e-44,3.784636410668436
0.2,1.0519191283459632e-06,6561177672.614025,52.59183673469388,8.281965220227373e-45,3.784636410668436
0.2,1.0519191283459632e-06,8749471046.66228,52.59183673469388,8.357517679633134e-46,3.784636410668436
0.2,1.0519191283459632e-06,11667607160.81662,52.59183673469388,8.814924272955165e-47,3.784636410668436
0.2,1.0519191283459632e-06,15559004211.011234,52.59183673469388,2.8661911338496385e-48,3.784636410668436
0.2,1.0519191283459632e-06,20748265578.50289,52.59183673469388,3.9556660900492513e-50,3.784636410668436
0.2,1.0519191283459632e-06,27668256829.150173,52.59183673469388,3.994069581579571e-52,3.784636410668436
0.2,1.0519191283459632e-06,36896213472.27101,52.59183673469388,3.497891590428236e-55,3.784636410668436
0.2,1.0519191283459632e-06,49201891430.94656,52.59183673469388,2.3603599224103114e-56,3.784636410668436
0.2,1.0519191283459632e-06,65611776726.140236,52.59183673469388,4.3383501709885934e-60,3.784636410668436
0.2,1.2619182504901907e-06,1.0190000000000001,50.979591836734684,5.667451929681075e-27,4.548565669612131
0.2,1.2619182504901907e-06,1.090380286728999,50.979591836734684,5.667451929681075e-27,4.548565669612131
0.2,1.2619182504901907e-06,1.1667607160816622,50.979591836734684,5.667451929681075e-27,4.548565669612131
0.2,1.2619182504901907e-06,1.5559004211011234,50.979591836734684,4.9597773581467846e-26,4.548565669612131
0.2,1.2619182504901907e-06,2.074826557850289,50.979591836734684,1.4181121247728935e-25,4.548565669612131
0.2,1.2619182504901907e-06,2.7668256829150173,50.979591836734684,2.710910099569456e-25,4.548565669612131
0.2,1.2619182504901907e-06,3.689621347227101,50.979591836734684,3.248536213036184e-25,4.548565669612131
0.2,1.2619182504901907e-06,4.920189143094657,50.979591836734684,2.7223065127648323e-25,4.548565669612131
0.2,1.2619182504901907e-06,6.561177672614025,50.979591836734684,1.8737636572508164e-25,4.548565669612131
0.2,1.2619182504901907e-06,8.749471046662281,50.979591836734684,1.4141827076604515e-25,4.548565669612131
0.2,1.2619182504901907e-06,11.667607160816619,50.979591836734684,1.3882196096458365e-25,4.548565669612131
0.2,1.2619182504901907e-06,15.559004211011233,50.979591836734684,1.0287711182586904e-25,4.548565669612131
0.2,1.2619182504901907e-06,20.748265578502885,50.979591836734684,6.465467870862905e-26,4.548565669612131
0.2,1.2619182504901907e-06,27.66825682915017,50.979591836734684,4.1257498554451636e-26,4.548565669612131
0.2,1.2619182504901907e-06,36.89621347227101,50.979591836734684,2.623522028026673e-26,4.548565669612131
0.2,1.2619182504901907e-06,49.20189143094657,50.979591836734684,1.6535281733413388e-26,4.548565669612131
0.2,1.2619182504901907e-06,65.61177672614025,50.979591836734684,1.0430719060940168e-26,4.548565669612131
0.2,1.2619182504901907e-06,87.49471046662279,50.979591836734684,6.4394394265844065e-27,4.548565669612131
0.2,1.2619182504901907e-06,116.6760716081662,50.979591836734684,3.9824872574811564e-27,4.548565669612131
0.2,1.2619182504901907e-06,155.59004211011234,50.979591836734684,2.404142648997169e-27,4.548565669612131
0.2,1.2619182504901907e-06,207.48265578502892,50.979591836734684,1.5169707141401114e-27,4.548565669612131
0.2,1.2619182504901907e-06,276.68256829150175,50.979591836734684,9.375839854380396e-28,4.548565669612131
0.2,1.2619182504901907e-06,368.9621347227101,50.979591836734684,5.822927079544143e-28,4.548565669612131
0.2,1.2619182504901907e-06,492.0189143094657,50.979591836734684,3.627190673043101e-28,4.548565669612131
0.2,1.2619182504901907e-06,656.1177672614024,50.979591836734684,2.2721204757581326e-28,4.548565669612131
0.2,1.2619182504901907e-06,874.9471046662279,50.979591836734684,1.4155947738308874e-28,4.548565669612131
0.2,1.2619182504901907e-06,1166.760716081662,50.979591836734684,8.922471153262127e-29,4.548565669612131
0.2,1.2619182504901907e-06,1555.9004211011234,50.979591836734684,5.617818175420445e-29,4.548565669612131
0.2,1.2619182504901907e-06,2074.8265578502887,50.979591836734684,3.531493316188922e-29,4.548565669612131
0.2,1.2619182504901907e-06,2766.8256829150173,50.979591836734684,2.2163595932475876e-29,4.548565669612131
0.2,1.2619182504901907e-06,3689.6213472271006,50.979591836734684,1.3958951681315862e-29,4.548565669612131
0.2,1.2619182504901907e-06,4920.189143094656,50.979591836734684,8.731517807527125e-30,4.548565669612131
0.2,1.2619182504901907e-06,6561.177672614024,50.979591836734684,5.5121728523069485e-30,4.548565669612131
0.2,1.2619182504901907e-06,8749.471046662278,50.979591836734684,3.445500292460121e-30,4.548565669612131
0.2,1.2619182504901907e-06,11667.60716081662,50.979591836734684,2.1327364439266472e-30,4.548565669612131
0.2,1.2619182504901907e-06,15559.004211011234,50.979591836734684,1.3404507201308859e-30,4.548565669612131
0.2,1.2619182504901907e-06,20748.26557850289,50.979591836734684,8.298925204216923e-31,4.548565669612131
0.2,1.2619182504901907e-06,27668.25682915017,50.979591836734684,5.193211885562644e-31,4.548565669612131
0.2,1.2619182504901907e-06,36896.213472271,50.979591836734684,3.183235066737764e-31,4.548565669612131
0.2,1.2619182504901907e-06,49201.89143094656,50.979591836734684,1.9741218595880004e-31,4.548565669612131
0.2,1.2619182504901907e-06,65611.77672614025,50.979591836734684,1.2027397658566744e-31,4.548565669612131
0.2,1.2619182504901907e-06,87494.71046662277,50.979591836734684,7.215510177159021e-32,4.548565669612131
0.2,1.2619182504901907e-06,116676.0716081662,50.979591836734684,4.295141054847658e-32,4.548565669612131
0.2,1.2619182504901907e-06,155590.04211011232,50.979591836734684,2.519784674779834e-32,4.548565669612131
0.2,1.2619182504901907e-06,207482.6557850289,50.979591836734684,1.4668130226783406e-32,4.548565669612131
0.2,1.2619182504901907e-06,276682.5682915017,50.979591836734684,8.2631742452488e-33,4.548565669612131
0.2,1.2619182504901907e-06,368962.13472271006,50.979591836734684,4.6738647414752896e-33,4.548565669612131
0.2,1.2619182504901907e-06,492018.9143094657,50.979591836734684,2.539795722522871e-33,4.548565669612131
0.2,1.2619182504901907e-06,656117.7672614024,50.979591836734684,1.3651504721048506e-33,4.548565669612131
0.2,1.2619182504901907e-06,874947.1046662279,50.979591836734684,7.173076256261053e-34,4.548565669612131
0.2,1.2619182504901907e-06,1166760.716081662,50.979591836734684,3.6868204230517762e-34,4.548565669612131
0.2,1.2619182504901907e-06,1555900.4211011238,50.979591836734684,1.8251090601889282e-34,4.548565669612131
0.2,1.2619182504901907e-06,2074826.5578502887,50.979591836734684,9.139605098184395e-35,4.548565669612131
0.2,1.2619182504901907e-06,2766825.682915017,50.979591836734684,4.5679496818143685e-35,4.548565669612131
0.2,1.2619182504901907e-06,3689621.347227101,50.979591836734684,2.295897989091124e-35,4.548565669612131
0.2,1.2619182504901907e-06,4920189.143094657,50.979591836734684,1.161730965409574e-35,4.548565669612131
0.2,1.2619182504901907e-06,6561177.672614025,50.979591836734684,5.9672471269785073e-36,4.548565669612131
0.2,1.2619182504901907e-06,8749471.046662277,50.979591836734684,3.1121223612186815e-36,4.548565669612131
0.2,1.2619182504901907e-06,11667607.16081662,50.979591836734684,1.6273653339838268e-36,4.548565669612131
0.2,1.2619182504901907e-06,15559004.211011235,50.979591836734684,8.376808497859621e-37,4.548565669612131
0.2,1.2619182504901907e-06,20748265.57850289,50.979591836734684,4.51254039202633e-37,4.548565669612131
0.2,1.2619182504901907e-06,27668256.82915017,50.979591836734684,2.540131949621761e-37,4.548565669612131
0.2,1.2619182504901907e-06,36896213.47227101,50.979591836734684,1.4409459531504904e-37,4.548565669612131
0.2,1.2619182504901907e-06,49201891.43094657,50.979591836734684,8.488017672787611e-38,4.548565669612131
0.2,1.2619182504901907e-06,65611776.72614025,50.979591836734684,5.109056960325081e-38,4.548565669612131
0.2,1.2619182504901907e-06,87494710.4666228,50.979591836734684,2.969834954985741e-38,4.548565669612131
0.2,1.2619182504901907e-06,116676071.60816622,50.979591836734684,1.7461370888592013e-38,4.548565669612131
0.2,1.2619182504901907e-06,155590042.11011234,50.979591836734684,9.908832842058563e-39,4.548565669612131
0.2,1.2619182504901907e-06,207482655.7850289,50.979591836734684,5.3987146582013903e-39,4.548565669612131
0.2,1.2619182504901907e-06,276682568.29150176,50.979591836734684,2.8868733574002382e-39,4.548565669612131
0.2,1.2619182504901907e-06,368962134.7227101,50.979591836734684,1.4640398072839333e-39,4.548565669612131
0.2,1.2619182504901907e-06,492018914.3094657,50.979591836734684,7.1461181452981005e-40,4.548565669612131
0.2,1.2619182504901907e-06,656117767.2614025,50.979591836734684,3.264027813747579e-40,4.548565669612131
0.2,1.2619182504901907e-06,874947104.6662278,50.979591836734684,1.3988736671517931e-40,4.548565669612131
0.2,1.2619182504901907e-06,1166760716.0816624,50.979591836734684,5.483578406315572e-41,4.548565669612131
0.2,1.2619182504901907e-06,1555900421.1011233,50.979591836734684,1.9621692723891124e-41,4.548565669612131
0.2,1.2619182504901907e-06,2074826557.850289,50.979591836734684,5.998047756889532e-42,4.548565669612131
0.2,1.2619182504901907e-06,2766825682.915017,50.979591836734684,1.773030672605195e-42,4.548565669612131
0.2,1.2619182504901907e-06,3689621347.227101,50.979591836734684,4.0038113345930075e-43,4.548565669612131
0.2,1.2619182504901907e-06,4920189143.094657,50.979591836734684,7.782960535881593e-44,4.548565669612131
0.2,1.2619182504901907e-06,6561177672.614025,50.979591836734684,1.0084736569373624e-44,4.548565669612131
0.2,1.2619182504901907e-06,8749471046.66228,50.979591836734684,1.0175665133960335e-45,4.548565669612131
0.2,1.2619182504901907e-06,11667607160.81662,50.979591836734684,1.0729723910925282e-46,4.548565669612131
0.2,1.2619182504901907e-06,15559004211.011234,50.979591836734684,3.488665055413262e-48,4.548565669612131
0.2,1.2619182504901907e-06,20748265578.50289,50.979591836734684,4.816617807646566e-50,4.548565669612131
0.2,1.2619182504901907e-06,27668256829.150173,50.979591836734684,4.8637521818715675e-52,4.548565669612131
0.2,1.2619182504901907e-06,36896213472.27101,50.979591836734684,4.301557750102058e-55,4.548565669612131
0.2,1.2619182504901907e-06,49201891430.94656,50.979591836734684,2.86979181938065e-56,4.548565669612131
0.2,1.2619182504901907e-06,65611776726.140236,50.979591836734684,5.273834387277183e-60,4.548565669612131
0.2,1.5174257543681429e-06,1.0190000000000001,49.36734693877551,7.051338395339893e-27,5.538961779726126
0.2,1.5174257543681429e-06,1.090380286728999,49.36734693877551,7.051338395339893e-27,5.538961779726126
0.2,1.5174257543681429e-06,1.1667607160816622,49.36734693877551,7.051338395339893e-27,5.538961779726126
0.2,1.5174257543681429e-06,1.5559004211011234,49.36734693877551,6.170497493764302e-26,5.538961779726126
0.2,1.5174257543681429e-06,2.074826557850289,49.36734693877551,1.7642662043088305e-25,5.538961779726126
0.2,1.5174257543681429e-06,2.7668256829150173,49.36734693877551,3.372548004495717e-25,5.538961779726126
0.2,1.5174257543681429e-06,3.689621347227101,49.36734693877551,4.0413196173201426e-25,5.538961779726126
0.2,1.5174257543681429e-06,4.920189143094657,49.36734693877551,3.3866609290144105e-25,5.538961779726126
0.2,1.5174257543681429e-06,6.561177672614025,49.36734693877551,2.3310448549027944e-25,5.538961779726126
0.2,1.5174257543681429e-06,8.749471046662281,49.36734693877551,1.7593756947974246e-25,5.538961779726126
0.2,1.5174257543681429e-06,11.667607160816619,49.36734693877551,1.7270907700038694e-25,5.538961779726126
0.2,1.5174257543681429e-06,15.559004211011233,49.36734693877551,1.2799522082892147e-25,5.538961779726126
0.2,1.5174257543681429e-06,20.748265578502885,49.36734693877551,8.044582331060525e-26,5.538961779726126
0.2,1.5174257543681429e-06,27.66825682915017,49.36734693877551,5.133752230372841e-26,5.538961779726126
0.2,1.5174257543681429e-06,36.89621347227101,49.36734693877551,3.264677264670401e-26,5.538961779726126
0.2,1.5174257543681429e-06,49.20189143094657,49.36734693877551,2.0576963793930972e-26,5.538961779726126
0.2,1.5174257543681429e-06,65.61177672614025,49.36734693877551,1.2980525472190514e-26,5.538961779726126
0.2,1.5174257543681429e-06,87.49471046662279,49.36734693877551,8.013605467579347e-27,5.538961779726126
0.2,1.5174257543681429e-06,116.6760716081662,49.36734693877551,4.9559780377795996e-27,5.538961779726126
0.2,1.5174257543681429e-06,155.59004211011234,49.36734693877551,2.991805057398343e-27,5.538961779726126
0.2,1.5174257543681429e-06,207.48265578502892,49.36734693877551,1.8877384309680065e-27,5.538961779726126
0.2,1.5174257543681429e-06,276.68256829150175,49.36734693877551,1.1667176693965685e-27,5.538961779726126
0.2,1.5174257543681429e-06,368.9621347227101,49.36734693877551,7.245831719197739e-28,5.538961779726126
0.2,1.5174257543681429e-06,492.0189143094657,49.36734693877551,4.513427130119124e-28,5.538961779726126
0.2,1.5174257543681429e-06,656.1177672614024,49.36734693877551,2.827155052000902e-28,5.538961779726126
0.2,1.5174257543681429e-06,874.9471046662279,49.36734693877551,1.761351712168013e-28,5.538961779726126
0.2,1.5174257543681429e-06,1166.760716081662,49.36734693877551,1.1101135039032299e-28,5.538961779726126
0.2,1.5174257543681429e-06,1555.9004211011234,49.36734693877551,6.989228992935785e-29,5.538961779726126
0.2,1.5174257543681429e-06,2074.8265578502887,49.36734693877551,4.3933362617088314e-29,5.538961779726126
0.2,1.5174257543681429e-06,2766.8256829150173,49.36734693877551,2.7570854502687666e-29,5.538961779726126
0.2,1.5174257543681429e-06,3689.6213472271006,49.36734693877551,1.7363235698139454e-29,5.538961779726126
0.2,1.5174257543681429e-06,4920.189143094656,49.36734693877551,1.0860144587559259e-29,5.538961779726126
0.2,1.5174257543681429e-06,6561.177672614024,49.36734693877551,6.855182513784502e-30,5.538961779726126
0.2,1.5174257543681429e-06,8749.471046662278,49.36734693877551,4.2845068340742695e-30,5.538961779726126
0.2,1.5174257543681429e-06,11667.60716081662,49.36734693877551,2.651744587731724e-30,5.538961779726126
0.2,1.5174257543681429e-06,15559.004211011234,49.36734693877551,1.66639711045909e-30,5.538961779726126
0.2,1.5174257543681429e-06,20748.26557850289,49.36734693877551,1.0315366785871196e-30,5.538961779726126
0.2,1.5174257543681429e-06,27668.25682915017,49.36734693877551,6.4538714203462104e-31,5.538961779726126
0.2,1.5174257543681429e-06,36896.213472271,49.36734693877551,3.955198663392182e-31,5.538961779726126
0.2,1.5174257543681429e-06,49201.89143094656,49.36734693877551,2.4522990179955768e-31,5.538961779726126
0.2,1.5174257543681429e-06,65611.77672614025,49.36734693877551,1.4937146338097618e-31,5.538961779726126
0.2,1.5174257543681429e-06,87494.71046662277,49.36734693877551,8.958998832448998e-32,5.538961779726126
0.2,1.5174257543681429e-06,116676.0716081662,49.36734693877551,5.331601463165137e-32,5.538961779726126
0.2,1.5174257543681429e-06,155590.04211011232,49.36734693877551,3.126999641456159e-32,5.538961779726126
0.2,1.5174257543681429e-06,207482.6557850289,49.36734693877551,1.8197677330025247e-32,5.538961779726126
0.2,1.5174257543681429e-06,276682.5682915017,49.36734693877551,1.0248546475984978e-32,5.538961779726126
0.2,1.5174257543681429e-06,368962.13472271006,49.36734693877551,5.795158697876985e-33,5.538961779726126
0.2,1.5174257543681429e-06,492018.9143094657,49.36734693877551,3.148178557750092e-33,5.538961779726126
0.2,1.5174257543681429e-06,656117.7672614024,49.36734693877551,1.6917362188015562e-33,5.538961779726126
0.2,1.5174257543681429e-06,874947.1046662279,49.36734693877551,8.886898382405734e-34,5.538961779726126
0.2,1.5174257543681429e-06,1166760.716081662,49.36734693877551,4.5666739705910345e-34,5.538961779726126
0.2,1.5174257543681429e-06,1555900.4211011238,49.36734693877551,2.2601792898439284e-34,5.538961779726126
0.2,1.5174257543681429e-06,2074826.5578502887,49.36734693877551,1.1316276241438852e-34,5.538961779726126
0.2,1.5174257543681429e-06,2766825.682915017,49.36734693877551,5.654715193076608e-35,5.538961779726126
0.2,1.5174257543681429e-06,3689621.347227101,49.36734693877551,2.841618604322573e-35,5.538961779726126
0.2,1.5174257543681429e-06,4920189.143094657,49.36734693877551,1.4376095274189285e-35,5.538961779726126
0.2,1.5174257543681429e-06,6561177.672614025,49.36734693877551,7.382947387891771e-36,5.538961779726126
0.2,1.5174257543681429e-06,8749471.046662277,49.36734693877551,3.849802469079726e-36,5.538961779726126
