Cosine_th,Density (gr/cm3),Energy (GeV),Height (km),Omega (1/GeV/sr/s/cm2),Slant depth (gr/cm2)
0.4,1.6626815541477633e-07,368.9621347227101,68.71428571428571,3.5560021509431432e-28,0.27152732886839154
0.4,1.6626815541477633e-07,492.0189143094657,68.71428571428571,2.244012132126939e-28,0.27152732886839154
0.4,1.6626815541477633e-07,656.1177672614024,68.71428571428571,1.4062455430114402e-28,0.27152732886839154
0.4,1.6626815541477633e-07,874.9471046662279,68.71428571428571,8.870022316807573e-29,0.27152732886839154
0.4,1.6626815541477633e-07,1166.760716081662,68.71428571428571,5.57754196206716e-29,0.27152732886839154
0.4,1.6626815541477633e-07,1555.9004211011234,68.71428571428571,3.5339398841447007e-29,0.27152732886839154
0.4,1.6626815541477633e-07,2074.8265578502887,68.71428571428571,2.227500795022774e-29,0.27152732886839154
0.4,1.6626815541477633e-07,2766.8256829150173,68.71428571428571,1.4023034708031615e-29,0.27152732886839154
0.4,1.6626815541477633e-07,3689.6213472271006,68.71428571428571,8.850207885177807e-30,0.27152732886839154
0.4,1.6626815541477633e-07,4920.189143094656,68.71428571428571,5.576420496489288e-30,0.27152732886839154
0.4,1.6626815541477633e-07,6561.177672614024,68.71428571428571,3.5038348963032355e-30,0.27152732886839154
0.4,1.6626815541477633e-07,8749.471046662278,68.71428571428571,2.205753545837473e-30,0.27152732886839154
0.4,1.6626815541477633e-07,11667.60716081662,68.71428571428571,1.3834273962922977e-30,0.27152732886839154
0.4,1.6626815541477633e-07,15559.004211011234,68.71428571428571,8.69056301810514e-31,0.27152732886839154
0.4,1.6626815541477633e-07,20748.26557850289,68.71428571428571,5.416455250052121e-31,0.27152732886839154
0.4,1.6626815541477633e-07,27668.25682915017,68.71428571428571,3.36761758303356e-31,0.27152732886839154
0.4,1.6626815541477633e-07,36896.213472271,68.71428571428571,2.0827092067825767e-31,0.27152732886839154
0.4,1.6626815541477633e-07,49201.89143094656,68.71428571428571,1.2818795694394912e-31,0.27152732886839154
0.4,1.6626815541477633e-07,65611.77672614025,68.71428571428571,7.830209409226168e-32,0.27152732886839154
0.4,1.6626815541477633e-07,87494.71046662277,68.71428571428571,4.761924170062591e-32,0.27152732886839154
0.4,1.6626815541477633e-07,116676.0716081662,68.71428571428571,2.843653145735173e-32,0.27152732886839154
0.4,1.6626815541477633e-07,155590.04211011232,68.71428571428571,1.6823962173297418e-32,0.27152732886839154
0.4,1.6626815541477633e-07,207482.6557850289,68.71428571428571,9.873714209923109e-33,0.27152732886839154
0.4,1.6626815541477633e-07,276682.5682915017,68.71428571428571,5.6598944215186996e-33,0.27152732886839154
0.4,1.6626815541477633e-07,368962.13472271006,68.71428571428571,3.196497238535665e-33,0.27152732886839154
0.4,1.6626815541477633e-07,492018.9143094657,68.71428571428571,1.7691403517440742e-33,0.27152732886839154
0.4,1.6626815541477633e-07,656117.7672614024,68.71428571428571,9.529901280237116e-34,0.27152732886839154
0.4,1.6626815541477633e-07,874947.1046662279,68.71428571428571,5.041477894512783e-34,0.27152732886839154
0.4,1.6626815541477633e-07,1166760.716081662,68.71428571428571,2.617501988139077e-34,0.27152732886839154
0.4,1.6626815541477633e-07,1555900.4211011238,68.71428571428571,1.32017614221023e-34,0.27152732886839154
0.4,1.6626815541477633e-07,2074826.5578502887,68.71428571428571,6.571537324307467e-35,0.27152732886839154
0.4,1.6626815541477633e-07,2766825.682915017,68.71428571428571,3.298470455133088e-35,0.27152732886839154
0.4,1.6626815541477633e-07,3689621.347227101,68.71428571428571,1.6545805129299216e-35,0.27152732886839154
0.4,1.6626815541477633e-07,4920189.143094657,68.71428571428571,8.311838229265002e-36,0.27152732886839154
0.4,1.6626815541477633e-07,6561177.672614025,68.71428571428571,4.292156167681412e-36,0.27152732886839154
0.4,1.6626815541477633e-07,8749471.046662277,68.71428571428571,2.2042999887726887e-36,0.27152732886839154
0.4,1.6626815541477633e-07,11667607.16081662,68.71428571428571,1.1437911909476818e-36,0.27152732886839154
0.4,1.6626815541477633e-07,15559004.211011235,68.71428571428571,6.035295030600824e-37,0.27152732886839154
0.4,1.6626815541477633e-07,20748265.57850289,68.71428571428571,3.211550651893276e-37,0.27152732886839154
0.4,1.6626815541477633e-07,27668256.82915017,68.71428571428571,1.7731727625760865e-37,0.27152732886839154
0.4,1.6626815541477633e-07,36896213.47227101,68.71428571428571,1.0061151222228719e-37,0.27152732886839154
0.4,1.6626815541477633e-07,49201891.43094657,68.71428571428571,5.900898639055338e-38,0.27152732886839154
0.4,1.6626815541477633e-07,65611776.72614025,68.71428571428571,3.501287904462846e-38,0.27152732886839154
0.4,1.6626815541477633e-07,87494710.4666228,68.71428571428571,2.0949132356808266e-38,0.27152732886839154
0.4,1.6626815541477633e-07,116676071.60816622,68.71428571428571,1.2228592025783998e-38,0.27152732886839154
0.4,1.6626815541477633e-07,155590042.11011234,68.71428571428571,7.048284946679472e-39,0.27152732886839154
0.4,1.6626815541477633e-07,207482655.7850289,68.71428571428571,3.9302905018407213e-39,0.27152732886839154
0.4,1.6626815541477633e-07,276682568.29150176,68.71428571428571,2.1213945301361648e-39,0.27152732886839154
0.4,1.6626815541477633e-07,368962134.7227101,68.71428571428571,1.1085882574002473e-39,0.27152732886839154
0.4,1.6626815541477633e-07,492018914.3094657,68.71428571428571,5.4539279960520086e-40,0.27152732886839154
0.4,1.6626815541477633e-07,656117767.2614025,68.71428571428571,2.5705247376339742e-40,0.27152732886839154
0.4,1.6626815541477633e-07,874947104.6662278,68.71428571428571,1.1249502652945626e-40,0.27152732886839154
0.4,1.6626815541477633e-07,1166760716.0816624,68.71428571428571,4.62789643856221e-41,0.27152732886839154
0.4,1.6626815541477633e-07,1555900421.1011233,68.71428571428571,1.6956479649978752e-41,0.27152732886839154
0.4,1.6626815541477633e-07,2074826557.850289,68.71428571428571,5.802208703344997e-42,0.27152732886839154
0.4,1.6626815541477633e-07,2766825682.915017,68.71428571428571,1.7515254333088528e-42,0.27152732886839154
0.4,1.6626815541477633e-07,3689621347.227101,68.71428571428571,4.375195443743259e-43,0.27152732886839154
0.4,1.6626815541477633e-07,4920189143.094657,68.71428571428571,9.225056672850091e-44,0.27152732886839154
0.4,1.6626815541477633e-07,6561177672.614025,68.71428571428571,1.5243942291940343e-44,0.27152732886839154
0.4,1.6626815541477633e-07,8749471046.66228,68.71428571428571,1.9953444302739333e-45,0.27152732886839154
0.4,1.6626815541477633e-07,11667607160.81662,68.71428571428571,1.75570141208928e-46,0.27152732886839154
0.4,1.6626815541477633e-07,15559004211.011234,68.71428571428571,9.932054957907151e-48,0.27152732886839154
0.4,1.6626815541477633e-07,20748265578.50289,68.71428571428571,3.703262664383401e-49,0.27152732886839154
0.4,1.6626815541477633e-07,27668256829.150173,68.71428571428571,6.275524323359645e-51,0.27152732886839154
0.4,1.6626815541477633e-07,36896213472.27101,68.71428571428571,3.0854562887476356e-53,0.27152732886839154
0.4,1.6626815541477633e-07,49201891430.94656,68.71428571428571,5.162391794067187e-56,0.27152732886839154
0.4,1.6626815541477633e-07,65611776726.140236,68.71428571428571,1.012680620134842e-59,0.27152732886839154
0.4,2.0303826435640052e-07,0.7829999999999999,67.10204081632654,2.2229795120298073e-24,0.34404501797575593
0.4,2.0303826435640052e-07,0.9558104627445452,67.10204081632654,2.2229795120298073e-24,0.34404501797575593
0.4,2.0303826435640052e-07,1.1667607160816622,67.10204081632654,2.2229795120298073e-24,0.34404501797575593
0.4,2.0303826435640052e-07,1.5559004211011234,67.10204081632654,2.7823556799483756e-24,0.34404501797575593
0.4,2.0303826435640052e-07,2.074826557850289,67.10204081632654,2.8073920859810398e-24,0.34404501797575593
0.4,2.0303826435640052e-07,2.7668256829150173,67.10204081632654,2.5716767090844663e-24,0.34404501797575593
0.4,2.0303826435640052e-07,3.689621347227101,67.10204081632654,2.0067362277477366e-24,0.34404501797575593
0.4,2.0303826435640052e-07,4.920189143094657,67.10204081632654,1.2745838260520743e-24,0.34404501797575593
0.4,2.0303826435640052e-07,6.561177672614025,67.10204081632654,7.435517268897901e-25,0.34404501797575593
0.4,2.0303826435640052e-07,8.749471046662281,67.10204081632654,4.490238206609437e-25,0.34404501797575593
0.4,2.0303826435640052e-07,11.667607160816619,67.10204081632654,2.703594455685257e-25,0.34404501797575593
0.4,2.0303826435640052e-07,15.559004211011233,67.10204081632654,1.6055608456038869e-25,0.34404501797575593
0.4,2.0303826435640052e-07,20.748265578502885,67.10204081632654,9.343923153719333e-26,0.34404501797575593
0.4,2.0303826435640052e-07,27.66825682915017,67.10204081632654,5.281829992013968e-26,0.34404501797575593
0.4,2.0303826435640052e-07,36.89621347227101,67.10204081632654,2.889248989161668e-26,0.34404501797575593
0.4,2.0303826435640052e-07,49.20189143094657,67.10204081632654,1.5468702718403242e-26,0.34404501797575593
0.4,2.0303826435640052e-07,65.61177672614025,67.10204081632654,8.501465311815136e-27,0.34404501797575593
0.4,2.0303826435640052e-07,87.49471046662279,67.10204081632654,4.875504445921864e-27,0.34404501797575593
0.4,2.0303826435640052e-07,116.6760716081662,67.10204081632654,2.9576380381023765e-27,0.34404501797575593
0.4,2.0303826435640052e-07,155.59004211011234,67.10204081632654,1.8505169615780927e-27,0.34404501797575593
0.4,2.0303826435640052e-07,207.48265578502892,67.10204081632654,1.1614567042653271e-27,0.34404501797575593
0.4,2.0303826435640052e-07,276.68256829150175,67.10204081632654,7.322255577562575e-28,0.34404501797575593
0.4,2.0303826435640052e-07,368.9621347227101,67.10204081632654,4.6085227414398635e-28,0.34404501797575593
0.4,2.0303826435640052e-07,492.0189143094657,67.10204081632654,2.9081977643823395e-28,0.34404501797575593
0.4,2.0303826435640052e-07,656.1177672614024,67.10204081632654,1.8224627454021133e-28,0.34404501797575593
0.4,2.0303826435640052e-07,874.9471046662279,67.10204081632654,1.149531235303444e-28,0.34404501797575593
0.4,2.0303826435640052e-07,1166.760716081662,67.10204081632654,7.228316189283291e-29,0.34404501797575593
0.4,2.0303826435640052e-07,1555.9004211011234,67.10204081632654,4.579850344175082e-29,0.34404501797575593
0.4,2.0303826435640052e-07,2074.8265578502887,67.10204081632654,2.886740376566277e-29,0.34404501797575593
0.4,2.0303826435640052e-07,2766.8256829150173,67.10204081632654,1.8173112621075013e-29,0.34404501797575593
0.4,2.0303826435640052e-07,3689.6213472271006,67.10204081632654,1.1469325363593505e-29,0.34404501797575593
0.4,2.0303826435640052e-07,4920.189143094656,67.10204081632654,7.22664600012457e-30,0.34404501797575593
0.4,2.0303826435640052e-07,6561.177672614024,67.10204081632654,4.5406823623878576e-30,0.34404501797575593
0.4,2.0303826435640052e-07,8749.471046662278,67.10204081632654,2.8584476568420936e-30,0.34404501797575593
0.4,2.0303826435640052e-07,11667.60716081662,67.10204081632654,1.7927712111787422e-30,0.34404501797575593
0.4,2.0303826435640052e-07,15559.004211011234,67.10204081632654,1.1261887812337958e-30,0.34404501797575593
0.4,2.0303826435640052e-07,20748.26557850289,67.10204081632654,7.018961083314987e-31,0.34404501797575593
0.4,2.0303826435640052e-07,27668.25682915017,67.10204081632654,4.3638961112002875e-31,0.34404501797575593
0.4,2.0303826435640052e-07,36896.213472271,67.10204081632654,2.698818137253373e-31,0.34404501797575593
0.4,2.0303826435640052e-07,49201.89143094656,67.10204081632654,1.661059500532083e-31,0.34404501797575593
0.4,2.0303826435640052e-07,65611.77672614025,67.10204081632654,1.0146205540263243e-31,0.34404501797575593
0.4,2.0303826435640052e-07,87494.71046662277,67.10204081632654,6.170278063252334e-32,0.34404501797575593
0.4,2.0303826435640052e-07,116676.0716081662,67.10204081632654,3.684602616283641e-32,0.34404501797575593
0.4,2.0303826435640052e-07,155590.04211011232,67.10204081632654,2.1798847624386902e-32,0.34404501797575593
0.4,2.0303826435640052e-07,207482.6557850289,67.10204081632654,1.2793126826441964e-32,0.34404501797575593
0.4,2.0303826435640052e-07,276682.5682915017,67.10204081632654,7.333229433997586e-33,0.34404501797575593
0.4,2.0303826435640052e-07,368962.13472271006,67.10204081632654,4.1414421419146e-33,0.34404501797575593
0.4,2.0303826435640052e-07,492018.9143094657,67.10204081632654,2.292081262242155e-33,0.34404501797575593
0.4,2.0303826435640052e-07,656117.7672614024,67.10204081632654,1.2346620554865367e-33,0.34404501797575593
0.4,2.0303826435640052e-07,874947.1046662279,67.10204081632654,6.531453570187145e-34,0.34404501797575593
0.4,2.0303826435640052e-07,1166760.716081662,67.10204081632654,3.3910290018677733e-34,0.34404501797575593
0.4,2.0303826435640052e-07,1555900.4211011238,67.10204081632654,1.7102891764745753e-34,0.34404501797575593
0.4,2.0303826435640052e-07,2074826.5578502887,67.10204081632654,8.513307511514271e-35,0.34404501797575593
0.4,2.0303826435640052e-07,2766825.682915017,67.10204081632654,4.27304692044743e-35,0.34404501797575593
0.4,2.0303826435640052e-07,3689621.347227101,67.10204081632654,2.143418594248109e-35,0.34404501797575593
0.4,2.0303826435640052e-07,4920189.143094657,67.10204081632654,1.0767394891760322e-35,0.34404501797575593
0.4,2.0303826435640052e-07,6561177.672614025,67.10204081632654,5.560106116670202e-36,0.34404501797575593
0.4,2.0303826435640052e-07,8749471.046662277,67.10204081632654,2.8554390576342387e-36,0.34404501797575593
0.4,2.0303826435640052e-07,11667607.16081662,67.10204081632654,1.4816451253559675e-36,0.34404501797575593
0.4,2.0303826435640052e-07,15559004.211011235,67.10204081632654,7.817925391542294e-37,0.34404501797575593
0.4,2.0303826435640052e-07,20748265.57850289,67.10204081632654,4.160100786350697e-37,0.34404501797575593
0.4,2.0303826435640052e-07,27668256.82915017,67.10204081632654,2.2968642357593213e-37,0.34404501797575593
0.4,2.0303826435640052e-07,36896213.47227101,67.10204081632654,1.3032450517922792e-37,0.34404501797575593
0.4,2.0303826435640052e-07,49201891.43094657,67.10204081632654,7.643436422805405e-38,0.34404501797575593
0.4,2.0303826435640052e-07,65611776.72614025,67.10204081632654,4.5351230973151514e-38,0.34404501797575593
0.4,2.0303826435640052e-07,87494710.4666228,67.10204081632654,2.713419776453878e-38,0.34404501797575593
0.4,2.0303826435640052e-07,116676071.60816622,67.10204081632654,1.5838594141362308e-38,0.34404501797575593
0.4,2.0303826435640052e-07,155590042.11011234,67.10204081632654,9.128779202233236e-39,0.34404501797575593
0.4,2.0303826435640052e-07,207482655.7850289,67.10204081632654,5.0902912954361724e-39,0.34404501797575593
0.4,2.0303826435640052e-07,276682568.29150176,67.10204081632654,2.7474413022359704e-39,0.34404501797575593
0.4,2.0303826435640052e-07,368962134.7227101,67.10204081632654,1.43570804068643e-39,0.34404501797575593
0.4,2.0303826435640052e-07,492018914.3094657,67.10204081632654,7.063083636105236e-40,0.34404501797575593
0.4,2.0303826435640052e-07,656117767.2614025,67.10204081632654,3.3288640647938166e-40,0.34404501797575593
0.4,2.0303826435640052e-07,874947104.6662278,67.10204081632654,1.4567900298524184e-40,0.34404501797575593
0.4,2.0303826435640052e-07,1166760716.0816624,67.10204081632654,5.992898396280524e-41,0.34404501797575593
0.4,2.0303826435640052e-07,1555900421.1011233,67.10204081632654,2.1957303847545943e-41,0.34404501797575593
0.4,2.0303826435640052e-07,2074826557.850289,67.10204081632654,7.513230479082893e-42,0.34404501797575593
0.4,2.0303826435640052e-07,2766825682.915017,67.10204081632654,2.26798430318496e-42,0.34404501797575593
0.4,2.0303826435640052e-07,3689621347.227101,67.10204081632654,5.665158174857686e-43,0.34404501797575593
0.4,2.0303826435640052e-07,4920189143.094657,67.10204081632654,1.1944693634364199e-43,0.34404501797575593
0.4,2.0303826435640052e-07,6561177672.614025,67.10204081632654,1.9737627773457754e-44,0.34404501797575593
0.4,2.0303826435640052e-07,8749471046.66228,67.10204081632654,2.5834910062508327e-45,0.34404501797575593
0.4,2.0303826435640052e-07,11667607160.81662,67.10204081632654,2.273173667962867e-46,0.34404501797575593
0.4,2.0303826435640052e-07,15559004211.011234,67.10204081632654,1.285916879599037e-47,0.34404501797575593
0.4,2.0303826435640052e-07,20748265578.50289,67.10204081632654,4.7945752425879135e-49,0.34404501797575593
0.4,2.0303826435640052e-07,27668256829.150173,67.10204081632654,8.12471191383932e-51,0.34404501797575593
0.4,2.0303826435640052e-07,36896213472.27101,67.10204081632654,3.9945838981289205e-53,0.34404501797575593
0.4,2.0303826435640052e-07,49201891430.94656,67.10204081632654,6.683329591264755e-56,0.34404501797575593
0.4,2.0303826435640052e-07,65611776726.140236,67.10204081632654,1.3110106830038174e-59,0.34404501797575593
0.4,2.4657333045355875e-07,0.7829999999999999,65.48979591836735,2.8465572250514763e-24,0.4305329373652272
0.4,2.4657333045355875e-07,0.9558104627445452,65.48979591836735,2.8465572250514763e-24,0.4305329373652272
0.4,2.4657333045355875e-07,1.1667607160816622,65.48979591836735,2.8465572250514763e-24,0.4305329373652272
0.4,2.4657333045355875e-07,1.5559004211011234,65.48979591836735,3.562840189218028e-24,0.4305329373652272
0.4,2.4657333045355875e-07,2.074826557850289,65.48979591836735,3.594894823006755e-24,0.4305329373652272
0.4,2.4657333045355875e-07,2.7668256829150173,65.48979591836735,3.293044028356456e-24,0.4305329373652272
0.4,2.4657333045355875e-07,3.689621347227101,65.48979591836735,2.569615014510566e-24,0.4305329373652272
0.4,2.4657333045355875e-07,4.920189143094657,65.48979591836735,1.63208822547107e-24,0.4305329373652272
0.4,2.4657333045355875e-07,6.561177672614025,65.48979591836735,9.521050712167895e-25,0.4305329373652272
0.4,2.4657333045355875e-07,8.749471046662281,65.48979591836735,5.749673060730725e-25,0.4305329373652272
0.4,2.4657333045355875e-07,11.667607160816619,65.48979591836735,3.461913255406674e-25,0.4305329373652272
0.4,2.4657333045355875e-07,15.559004211011233,65.48979591836735,2.055904045305301e-25,0.4305329373652272
0.4,2.4657333045355875e-07,20.748265578502885,65.48979591836735,1.1964854956668828e-25,0.4305329373652272
0.4,2.4657333045355875e-07,27.66825682915017,65.48979591836735,6.763406062970027e-26,0.4305329373652272
0.4,2.4657333045355875e-07,36.89621347227101,65.48979591836735,3.699724660203871e-26,0.4305329373652272
0.4,2.4657333045355875e-07,49.20189143094657,65.48979591836735,1.980805277689553e-26,0.4305329373652272
0.4,2.4657333045355875e-07,65.61177672614025,65.48979591836735,1.0886397816753498e-26,0.4305329373652272
0.4,2.4657333045355875e-07,87.49471046662279,65.48979591836735,6.2432593385368595e-27,0.4305329373652272
0.4,2.4657333045355875e-07,116.6760716081662,65.48979591836735,3.787365103952524e-27,0.4305329373652272
0.4,2.4657333045355875e-07,155.59004211011234,65.48979591836735,2.369655060043309e-27,0.4305329373652272
0.4,2.4657333045355875e-07,207.48265578502892,65.48979591836735,1.4872876912486656e-27,0.4305329373652272
0.4,2.4657333045355875e-07,276.68256829150175,65.48979591836735,9.376403023485999e-28,0.4305329373652272
0.4,2.4657333045355875e-07,368.9621347227101,65.48979591836735,5.901362703845888e-28,0.4305329373652272
0.4,2.4657333045355875e-07,492.0189143094657,65.48979591836735,3.724031533894328e-28,0.4305329373652272
0.4,2.4657333045355875e-07,656.1177672614024,65.48979591836735,2.333708541821406e-28,0.4305329373652272
0.4,2.4657333045355875e-07,874.9471046662279,65.48979591836735,1.4719973742700959e-28,0.4305329373652272
0.4,2.4657333045355875e-07,1166.760716081662,65.48979591836735,9.255956535152973e-29,0.4305329373652272
0.4,2.4657333045355875e-07,1555.9004211011234,65.48979591836735,5.864525551492084e-29,0.4305329373652272
0.4,2.4657333045355875e-07,2074.8265578502887,65.48979591836735,3.6964652519192117e-29,0.4305329373652272
0.4,2.4657333045355875e-07,2766.8256829150173,65.48979591836735,2.327047187809421e-29,0.4305329373652272
0.4,2.4657333045355875e-07,3689.6213472271006,65.48979591836735,1.4686228723024735e-29,0.4305329373652272
0.4,2.4657333045355875e-07,4920.189143094656,65.48979591836735,9.253488023072824e-30,0.4305329373652272
0.4,2.4657333045355875e-07,6561.177672614024,65.48979591836735,5.814137683985487e-30,0.4305329373652272
0.4,2.4657333045355875e-07,8749.471046662278,65.48979591836735,3.660070035316085e-30,0.4305329373652272
0.4,2.4657333045355875e-07,11667.60716081662,65.48979591836735,2.295505572735134e-30,0.4305329373652272
0.4,2.4657333045355875e-07,15559.004211011234,65.48979591836735,1.4419774420506458e-30,0.4305329373652272
0.4,2.4657333045355875e-07,20748.26557850289,65.48979591836735,8.986972667792205e-31,0.4305329373652272
0.4,2.4657333045355875e-07,27668.25682915017,65.48979591836735,5.587374611534761e-31,0.4305329373652272
0.4,2.4657333045355875e-07,36896.213472271,65.48979591836735,3.4554059605795864e-31,0.4305329373652272
0.4,2.4657333045355875e-07,49201.89143094656,65.48979591836735,2.126680642186236e-31,0.4305329373652272
0.4,2.4657333045355875e-07,65611.77672614025,65.48979591836735,1.2990072663650556e-31,0.4305329373652272
0.4,2.4657333045355875e-07,87494.71046662277,65.48979591836735,7.899563544260112e-32,0.4305329373652272
0.4,2.4657333045355875e-07,116676.0716081662,65.48979591836735,4.717144759864282e-32,0.4305329373652272
0.4,2.4657333045355875e-07,155590.04211011232,65.48979591836735,2.7906900748628724e-32,0.4305329373652272
0.4,2.4657333045355875e-07,207482.6557850289,65.48979591836735,1.6377360969953177e-32,0.4305329373652272
0.4,2.4657333045355875e-07,276682.5682915017,65.48979591836735,9.387533524462831e-33,0.4305329373652272
0.4,2.4657333045355875e-07,368962.13472271006,65.48979591836735,5.301469652808482e-33,0.4305329373652272
0.4,2.4657333045355875e-07,492018.9143094657,65.48979591836735,2.934021605420669e-33,0.4305329373652272
0.4,2.4657333045355875e-07,656117.7672614024,65.48979591836735,1.580417484237635e-33,0.4305329373652272
0.4,2.4657333045355875e-07,874947.1046662279,65.48979591836735,8.360347983787762e-34,0.4305329373652272
0.4,2.4657333045355875e-07,1166760.716081662,65.48979591836735,4.340473165981378e-34,0.4305329373652272
0.4,2.4657333045355875e-07,1555900.4211011238,65.48979591836735,2.1891069849602288e-34,0.4305329373652272
0.4,2.4657333045355875e-07,2074826.5578502887,65.48979591836735,1.0896529897840695e-34,0.4305329373652272
0.4,2.4657333045355875e-07,2766825.682915017,65.48979591836735,5.469152907214297e-35,0.4305329373652272
0.4,2.4657333045355875e-07,3689621.347227101,65.48979591836735,2.743356647805616e-35,0.4305329373652272
0.4,2.4657333045355875e-07,4920189.143094657,65.48979591836735,1.3780955241253992e-35,0.4305329373652272
0.4,2.4657333045355875e-07,6561177.672614025,65.48979591836735,7.116142110158553e-36,0.4305329373652272
0.4,2.4657333045355875e-07,8749471.046662277,65.48979591836735,3.654500494631755e-36,0.4305329373652272
0.4,2.4657333045355875e-07,11667607.16081662,65.48979591836735,1.8962415672721078e-36,0.4305329373652272
0.4,2.4657333045355875e-07,15559004.211011235,65.48979591836735,1.0005428672889533e-36,0.4305329373652272
0.4,2.4657333045355875e-07,20748265.57850289,65.48979591836735,5.324064782404063e-37,0.4305329373652272
0.4,2.4657333045355875e-07,27668256.82915017,65.48979591836735,2.939470296327187e-37,0.4305329373652272
0.4,2.4657333045355875e-07,36896213.47227101,65.48979591836735,1.6678340597001934e-37,0.4305329373652272
0.4,2.4657333045355875e-07,49201891.43094657,65.48979591836735,9.78151179297423e-38,0.4305329373652272
0.4,2.4657333045355875e-07,65611776.72614025,65.48979591836735,5.803572002822524e-38,0.4305329373652272
0.4,2.4657333045355875e-07,87494710.4666228,65.48979591836735,3.4722499964035256e-38,0.4305329373652272
0.4,2.4657333045355875e-07,116676071.60816622,65.48979591836735,2.0267388123105461e-38,0.4305329373652272
0.4,2.4657333045355875e-07,155590042.11011234,65.48979591836735,1.16810216288786e-38,0.4305329373652272
0.4,2.4657333045355875e-07,207482655.7850289,65.48979591836735,6.513243659837394e-39,0.4305329373652272
0.4,2.4657333045355875e-07,276682568.29150176,65.48979591836735,3.5153614521604863e-39,0.4305329373652272
0.4,2.4657333045355875e-07,368962134.7227101,65.48979591836735,1.836937731436025e-39,0.4305329373652272
0.4,2.4657333045355875e-07,492018914.3094657,65.48979591836735,9.036695318458585e-40,0.4305329373652272
0.4,2.4657333045355875e-07,656117767.2614025,65.48979591836735,4.258911542147308e-40,0.4305329373652272
0.4,2.4657333045355875e-07,874947104.6662278,65.48979591836735,1.8637464769022278e-40,0.4305329373652272
0.4,2.4657333045355875e-07,1166760716.0816624,65.48979591836735,7.666805393191953e-41,0.4305329373652272
0.4,2.4657333045355875e-07,1555900421.1011233,65.48979591836735,2.80895416803135e-41,0.4305329373652272
0.4,2.4657333045355875e-07,2074826557.850289,65.48979591836735,9.611263467577083e-42,0.4305329373652272
0.4,2.4657333045355875e-07,2766825682.915017,65.48979591836735,2.901230032190406e-42,0.4305329373652272
0.4,2.4657333045355875e-07,3689621347.227101,65.48979591836735,7.246752167819745e-43,0.4305329373652272
0.4,2.4657333045355875e-07,4920189143.094657,65.48979591836735,1.5279041685036466e-43,0.4305329373652272
0.4,2.4657333045355875e-07,6561177672.614025,65.48979591836735,2.524678837619585e-44,0.4305329373652272
0.4,2.4657333045355875e-07,8749471046.66228,65.48979591836735,3.304516383177107e-45,0.4305329373652272
0.4,2.4657333045355875e-07,11667607160.81662,65.48979591836735,2.9075358425469803e-46,0.4305329373652272
0.4,2.4657333045355875e-07,15559004211.011234,65.48979591836735,1.6447337638025747e-47,0.4305329373652272
0.4,2.4657333045355875e-07,20748265578.50289,65.48979591836735,6.132296088447446e-49,0.4305329373652272
0.4,2.4657333045355875e-07,27668256829.150173,65.48979591836735,1.0391345929125318e-50,0.4305329373652272
0.4,2.4657333045355875e-07,36896213472.27101,65.48979591836735,5.108912405596726e-53,0.4305329373652272
0.4,2.4657333045355875e-07,49201891430.94656,65.48979591836735,8.547470023682535e-56,0.4305329373652272
0.4,2.4657333045355875e-07,65611776726.140236,65.48979591836735,1.6766452234666785e-59,0.4305329373652272
0.4,2.9802269446030147e-07,0.7829999999999999,63.877551020408156,3.60166176947601e-24,0.5320921771035412
0.4,2.9802269446030147e-07,0.9558104627445452,63.877551020408156,3.60166176947601e-24,0.5320921771035412
0.4,2.9802269446030147e-07,1.1667607160816622,63.877551020408156,3.60166176947601e-24,0.5320921771035412
0.4,2.9802269446030147e-07,1.5559004211011234,63.877551020408156,4.507943360497383e-24,0.5320921771035412
0.4,2.9802269446030147e-07,2.074826557850289,63.877551020408156,4.548493885012377e-24,0.5320921771035412
0.4,2.9802269446030147e-07,2.7668256829150173,63.877551020408156,4.1665506897900756e-24,0.5320921771035412
0.4,2.9802269446030147e-07,3.689621347227101,63.877551020408156,3.2511963694253843e-24,0.5320921771035412
0.4,2.9802269446030147e-07,4.920189143094657,63.877551020408156,2.064979661135022e-24,0.5320921771035412
0.4,2.9802269446030147e-07,6.561177672614025,63.877551020408156,1.2046342644671783e-24,0.5320921771035412
0.4,2.9802269446030147e-07,8.749471046662281,63.877551020408156,7.274674486283758e-25,0.5320921771035412
0.4,2.9802269446030147e-07,11.667607160816619,63.877551020408156,4.3801360384796345e-25,0.5320921771035412
0.4,2.9802269446030147e-07,15.559004211011233,63.877551020408156,2.601213097175845e-25,0.5320921771035412
0.4,2.9802269446030147e-07,20.748265578502885,63.877551020408156,1.5138504953039488e-25,0.5320921771035412
0.4,2.9802269446030147e-07,27.66825682915017,63.877551020408156,8.557449690359791e-26,0.5320921771035412
0.4,2.9802269446030147e-07,36.89621347227101,63.877551020408156,4.681146752126811e-26,0.5320921771035412
0.4,2.9802269446030147e-07,49.20189143094657,63.877551020408156,2.50627473556329e-26,0.5320921771035412
0.4,2.9802269446030147e-07,65.61177672614025,63.877551020408156,1.377444285086953e-26,0.5320921771035412
0.4,2.9802269446030147e-07,87.49471046662279,63.877551020408156,7.899559262116068e-27,0.5320921771035412
0.4,2.9802269446030147e-07,116.6760716081662,63.877551020408156,4.792135076743926e-27,0.5320921771035412
0.4,2.9802269446030147e-07,155.59004211011234,63.877551020408156,2.9983126086044484e-27,0.5320921771035412
