Cosine_th,Density (gr/cm3),Energy (GeV),Height (km),Pi0 (1/GeV/sr/s/cm2),Slant depth (gr/cm2)
0.0,7.462977319032013e-06,0.13497,36.46938775510204,1.0724074061083692e-15,52.32539052608915
0.0,7.462977319032013e-06,0.1933576412988638,36.46938775510204,1.0724074061083692e-15,52.32539052608915
0.0,7.462977319032013e-06,0.2770036115333783,36.46938775510204,1.0724074061083692e-15,52.32539052608915
0.0,7.462977319032013e-06,0.3968345925565738,36.46938775510204,1.0724074061083692e-15,52.32539052608915
0.0,7.462977319032013e-06,0.5685041179709177,36.46938775510204,1.0724074061083692e-15,52.32539052608915
0.0,7.462977319032013e-06,0.8144373958623964,36.46938775510204,1.0724074061083692e-15,52.32539052608915
0.0,7.462977319032013e-06,1.1667607160816622,36.46938775510204,1.0724074061083692e-15,52.32539052608915
0.0,7.462977319032013e-06,1.5559004211011234,36.46938775510204,7.67131465015854e-16,52.32539052608915
0.0,7.462977319032013e-06,2.074826557850289,36.46938775510204,5.92903377722848e-16,52.32539052608915
0.0,7.462977319032013e-06,2.7668256829150173,36.46938775510204,5.094976714290504e-16,52.32539052608915
0.0,7.462977319032013e-06,3.689621347227101,36.46938775510204,3.766197316032679e-16,52.32539052608915
0.0,7.462977319032013e-06,4.920189143094657,36.46938775510204,2.3938603013755585e-16,52.32539052608915
0.0,7.462977319032013e-06,6.561177672614025,36.46938775510204,1.3868215226137515e-16,52.32539052608915
0.0,7.462977319032013e-06,8.749471046662281,36.46938775510204,8.567630206232303e-17,52.32539052608915
0.0,7.462977319032013e-06,11.667607160816619,36.46938775510204,5.512222566536685e-17,52.32539052608915
0.0,7.462977319032013e-06,15.559004211011233,36.46938775510204,3.498666092486249e-17,52.32539052608915
0.0,7.462977319032013e-06,20.748265578502885,36.46938775510204,2.2362734871660865e-17,52.32539052608915
0.0,7.462977319032013e-06,27.66825682915017,36.46938775510204,1.4437375231899824e-17,52.32539052608915
0.0,7.462977319032013e-06,36.89621347227101,36.46938775510204,9.267681180973115e-18,52.32539052608915
0.0,7.462977319032013e-06,49.20189143094657,36.46938775510204,5.826844866190377e-18,52.32539052608915
0.0,7.462977319032013e-06,65.61177672614025,36.46938775510204,3.622486999503138e-18,52.32539052608915
0.0,7.462977319032013e-06,87.49471046662279,36.46938775510204,2.2162951193036294e-18,52.32539052608915
0.0,7.462977319032013e-06,116.6760716081662,36.46938775510204,1.3498065190844695e-18,52.32539052608915
0.0,7.462977319032013e-06,155.59004211011234,36.46938775510204,8.25272686989947e-19,52.32539052608915
0.0,7.462977319032013e-06,207.48265578502892,36.46938775510204,5.064687430640961e-19,52.32539052608915
0.0,7.462977319032013e-06,276.68256829150175,36.46938775510204,3.1044643303465223e-19,52.32539052608915
0.0,7.462977319032013e-06,368.9621347227101,36.46938775510204,1.9239022008605765e-19,52.32539052608915
0.0,7.462977319032013e-06,492.0189143094657,36.46938775510204,1.1887567532863418e-19,52.32539052608915
0.0,7.462977319032013e-06,656.1177672614024,36.46938775510204,7.391106422849632e-20,52.32539052608915
0.0,7.462977319032013e-06,874.9471046662279,36.46938775510204,4.577089918057857e-20,52.32539052608915
0.0,7.462977319032013e-06,1166.760716081662,36.46938775510204,2.8446321320432303e-20,52.32539052608915
0.0,7.462977319032013e-06,1555.9004211011234,36.46938775510204,1.7707591705127208e-20,52.32539052608915
0.0,7.462977319032013e-06,2074.8265578502887,36.46938775510204,1.1036763473144766e-20,52.32539052608915
0.0,7.462977319032013e-06,2766.8256829150173,36.46938775510204,6.872887251740171e-21,52.32539052608915
0.0,7.462977319032013e-06,3689.6213472271006,36.46938775510204,4.281691839973018e-21,52.32539052608915
0.0,7.462977319032013e-06,4920.189143094656,36.46938775510204,2.666165687599509e-21,52.32539052608915
0.0,7.462977319032013e-06,6561.177672614024,36.46938775510204,1.6535966938323694e-21,52.32539052608915
0.0,7.462977319032013e-06,8749.471046662278,36.46938775510204,1.0300203793192231e-21,52.32539052608915
0.0,7.462977319032013e-06,11667.60716081662,36.46938775510204,6.401989145365467e-22,52.32539052608915
0.0,7.462977319032013e-06,15559.004211011234,36.46938775510204,3.9589144349671307e-22,52.32539052608915
0.0,7.462977319032013e-06,20748.26557850289,36.46938775510204,2.4443157648196e-22,52.32539052608915
0.0,7.462977319032013e-06,27668.25682915017,36.46938775510204,1.5107264754695567e-22,52.32539052608915
0.0,7.462977319032013e-06,36896.213472271,36.46938775510204,9.250565903974622e-23,52.32539052608915
0.0,7.462977319032013e-06,49201.89143094656,36.46938775510204,5.652125581487682e-23,52.32539052608915
0.0,7.462977319032013e-06,65611.77672614025,36.46938775510204,3.425275986877232e-23,52.32539052608915
0.0,7.462977319032013e-06,87494.71046662277,36.46938775510204,2.0572747368385862e-23,52.32539052608915
0.0,7.462977319032013e-06,116676.0716081662,36.46938775510204,1.2328259034823278e-23,52.32539052608915
0.0,7.462977319032013e-06,155590.04211011232,36.46938775510204,7.267314659968674e-24,52.32539052608915
0.0,7.462977319032013e-06,207482.6557850289,36.46938775510204,4.234630029873176e-24,52.32539052608915
0.0,7.462977319032013e-06,276682.5682915017,36.46938775510204,2.4397980697781783e-24,52.32539052608915
0.0,7.462977319032013e-06,368962.13472271006,36.46938775510204,1.38245974806654e-24,52.32539052608915
0.0,7.462977319032013e-06,492018.9143094657,36.46938775510204,7.687036817898993e-25,52.32539052608915
0.0,7.462977319032013e-06,656117.7672614024,36.46938775510204,4.16200356282977e-25,52.32539052608915
0.0,7.462977319032013e-06,874947.1046662279,36.46938775510204,2.2139760406765284e-25,52.32539052608915
0.0,7.462977319032013e-06,1166760.716081662,36.46938775510204,1.1460515834977573e-25,52.32539052608915
0.0,7.462977319032013e-06,1555900.4211011238,36.46938775510204,5.826596996593707e-26,52.32539052608915
0.0,7.462977319032013e-06,2074826.5578502887,36.46938775510204,2.8976394846388746e-26,52.32539052608915
0.0,7.462977319032013e-06,2766825.682915017,36.46938775510204,1.4273696487169026e-26,52.32539052608915
0.0,7.462977319032013e-06,3689621.347227101,36.46938775510204,6.978128524836196e-27,52.32539052608915
0.0,7.462977319032013e-06,4920189.143094657,36.46938775510204,3.4343143912641074e-27,52.32539052608915
0.0,7.462977319032013e-06,6561177.672614025,36.46938775510204,1.7155133510886113e-27,52.32539052608915
0.0,7.462977319032013e-06,8749471.046662277,36.46938775510204,8.671586850436502e-28,52.32539052608915
0.0,7.462977319032013e-06,11667607.16081662,36.46938775510204,4.384533949201991e-28,52.32539052608915
0.0,7.462977319032013e-06,15559004.211011235,36.46938775510204,2.2318562790817586e-28,52.32539052608915
0.0,7.462977319032013e-06,20748265.57850289,36.46938775510204,1.1517938283486784e-28,52.32539052608915
0.0,7.462977319032013e-06,27668256.82915017,36.46938775510204,6.05490157683637e-29,52.32539052608915
0.0,7.462977319032013e-06,36896213.47227101,36.46938775510204,3.2812757397397153e-29,52.32539052608915
0.0,7.462977319032013e-06,49201891.43094657,36.46938775510204,1.8421034759669993e-29,52.32539052608915
0.0,7.462977319032013e-06,65611776.72614025,36.46938775510204,1.0655422251472516e-29,52.32539052608915
0.0,7.462977319032013e-06,87494710.4666228,36.46938775510204,6.326270307794572e-30,52.32539052608915
0.0,7.462977319032013e-06,116676071.60816622,36.46938775510204,3.7233860661409056e-30,52.32539052608915
0.0,7.462977319032013e-06,155590042.11011234,36.46938775510204,2.168547247348138e-30,52.32539052608915
0.0,7.462977319032013e-06,207482655.7850289,36.46938775510204,1.2355700896113666e-30,52.32539052608915
0.0,7.462977319032013e-06,276682568.29150176,36.46938775510204,6.832288387761419e-31,52.32539052608915
0.0,7.462977319032013e-06,368962134.7227101,36.46938775510204,3.6407219972929706e-31,52.32539052608915
0.0,7.462977319032013e-06,492018914.3094657,36.46938775510204,1.8536224485295328e-31,52.32539052608915
0.0,7.462977319032013e-06,656117767.2614025,36.46938775510204,8.95935861313995e-32,52.32539052608915
0.0,7.462977319032013e-06,874947104.6662278,36.46938775510204,4.0993120697278513e-32,52.32539052608915
0.0,7.462977319032013e-06,1166760716.0816624,36.46938775510204,1.7700387093069585e-32,52.32539052608915
0.0,7.462977319032013e-06,1555900421.1011233,36.46938775510204,6.953746312994209e-33,52.32539052608915
0.0,7.462977319032013e-06,2074826557.850289,36.46938775510204,2.4784698925995066e-33,52.32539052608915
0.0,7.462977319032013e-06,2766825682.915017,36.46938775510204,7.954310578875787e-34,52.32539052608915
0.0,7.462977319032013e-06,3689621347.227101,36.46938775510204,2.1533619984275127e-34,52.32539052608915
0.0,7.462977319032013e-06,4920189143.094657,36.46938775510204,5.045336025219489e-35,52.32539052608915
0.0,7.462977319032013e-06,6561177672.614025,36.46938775510204,9.218054057685918e-36,52.32539052608915
0.0,7.462977319032013e-06,8749471046.66228,36.46938775510204,1.2464203363974353e-36,52.32539052608915
0.0,7.462977319032013e-06,11667607160.81662,36.46938775510204,1.1459110743772975e-37,52.32539052608915
0.0,7.462977319032013e-06,15559004211.011234,36.46938775510204,6.766096023529225e-39,52.32539052608915
0.0,7.462977319032013e-06,20748265578.50289,36.46938775510204,2.254888354845429e-40,52.32539052608915
0.0,7.462977319032013e-06,27668256829.150173,36.46938775510204,3.7761998195740137e-42,52.32539052608915
0.0,7.462977319032013e-06,36896213472.27101,36.46938775510204,2.3978047989603297e-44,52.32539052608915
0.0,7.462977319032013e-06,49201891430.94656,36.46938775510204,2.8574883163950646e-47,52.32539052608915
0.0,7.462977319032013e-06,65611776726.140236,36.46938775510204,5.56313428118029e-51,52.32539052608915
0.0,9.282181610822316e-06,0.13497,34.857142857142854,1.2385009594674188e-15,64.69304099606777
0.0,9.282181610822316e-06,0.1933576412988638,34.857142857142854,1.2385009594674188e-15,64.69304099606777
0.0,9.282181610822316e-06,0.2770036115333783,34.857142857142854,1.2385009594674188e-15,64.69304099606777
0.0,9.282181610822316e-06,0.3968345925565738,34.857142857142854,1.2385009594674188e-15,64.69304099606777
0.0,9.282181610822316e-06,0.5685041179709177,34.857142857142854,1.2385009594674188e-15,64.69304099606777
0.0,9.282181610822316e-06,0.8144373958623964,34.857142857142854,1.2385009594674188e-15,64.69304099606777
0.0,9.282181610822316e-06,1.1667607160816622,34.857142857142854,1.2385009594674188e-15,64.69304099606777
0.0,9.282181610822316e-06,1.5559004211011234,34.857142857142854,8.809464617384064e-16,64.69304099606777
0.0,9.282181610822316e-06,2.074826557850289,34.857142857142854,6.781503268397057e-16,64.69304099606777
0.0,9.282181610822316e-06,2.7668256829150173,34.857142857142854,5.819048329601881e-16,64.69304099606777
0.0,9.282181610822316e-06,3.689621347227101,34.857142857142854,4.295221789310581e-16,64.69304099606777
0.0,9.282181610822316e-06,4.920189143094657,34.857142857142854,2.727512053197257e-16,64.69304099606777
0.0,9.282181610822316e-06,6.561177672614025,34.857142857142854,1.579423037163201e-16,64.69304099606777
0.0,9.282181610822316e-06,8.749471046662281,34.857142857142854,9.758680044371026e-17,64.69304099606777
0.0,9.282181610822316e-06,11.667607160816619,34.857142857142854,6.28037871575641e-17,64.69304099606777
0.0,9.282181610822316e-06,15.559004211011233,34.857142857142854,3.9881239731229616e-17,64.69304099606777
0.0,9.282181610822316e-06,20.748265578502885,34.857142857142854,2.5506013305806048e-17,64.69304099606777
0.0,9.282181610822316e-06,27.66825682915017,34.857142857142854,1.647609025246368e-17,64.69304099606777
0.0,9.282181610822316e-06,36.89621347227101,34.857142857142854,1.0581494209437059e-17,64.69304099606777
0.0,9.282181610822316e-06,49.20189143094657,34.857142857142854,6.655489651871945e-18,64.69304099606777
0.0,9.282181610822316e-06,65.61177672614025,34.857142857142854,4.13860041059723e-18,64.69304099606777
0.0,9.282181610822316e-06,87.49471046662279,34.857142857142854,2.5320574411713214e-18,64.69304099606777
0.0,9.282181610822316e-06,116.6760716081662,34.857142857142854,1.5418506753735592e-18,64.69304099606777
0.0,9.282181610822316e-06,155.59004211011234,34.857142857142854,9.424098386429055e-19,64.69304099606777
0.0,9.282181610822316e-06,207.48265578502892,34.857142857142854,5.781637465317264e-19,64.69304099606777
0.0,9.282181610822316e-06,276.68256829150175,34.857142857142854,3.542623486900175e-19,64.69304099606777
0.0,9.282181610822316e-06,368.9621347227101,34.857142857142854,2.194422600684371e-19,64.69304099606777
0.0,9.282181610822316e-06,492.0189143094657,34.857142857142854,1.3552383521995175e-19,64.69304099606777
0.0,9.282181610822316e-06,656.1177672614024,34.857142857142854,8.421229663591344e-20,64.69304099606777
0.0,9.282181610822316e-06,874.9471046662279,34.857142857142854,5.211780791869851e-20,64.69304099606777
0.0,9.282181610822316e-06,1166.760716081662,34.857142857142854,3.2367220584569147e-20,64.69304099606777
0.0,9.282181610822316e-06,1555.9004211011234,34.857142857142854,2.0132282213511888e-20,64.69304099606777
0.0,9.282181610822316e-06,2074.8265578502887,34.857142857142854,1.2536772255384274e-20,64.69304099606777
0.0,9.282181610822316e-06,2766.8256829150173,34.857142857142854,7.799436554652611e-21,64.69304099606777
0.0,9.282181610822316e-06,3689.6213472271006,34.857142857142854,4.853828404313631e-21,64.69304099606777
0.0,9.282181610822316e-06,4920.189143094656,34.857142857142854,3.018977013444213e-21,64.69304099606777
0.0,9.282181610822316e-06,6561.177672614024,34.857142857142854,1.869779613177626e-21,64.69304099606777
0.0,9.282181610822316e-06,8749.471046662278,34.857142857142854,1.1628635436588423e-21,64.69304099606777
0.0,9.282181610822316e-06,11667.60716081662,34.857142857142854,7.215415722683549e-22,64.69304099606777
0.0,9.282181610822316e-06,15559.004211011234,34.857142857142854,4.4534721426895365e-22,64.69304099606777
0.0,9.282181610822316e-06,20748.26557850289,34.857142857142854,2.744077534836296e-22,64.69304099606777
0.0,9.282181610822316e-06,27668.25682915017,34.857142857142854,1.692214916579834e-22,64.69304099606777
0.0,9.282181610822316e-06,36896.213472271,34.857142857142854,1.0336766497633691e-22,64.69304099606777
0.0,9.282181610822316e-06,49201.89143094656,34.857142857142854,6.299601500500131e-23,64.69304099606777
0.0,9.282181610822316e-06,65611.77672614025,34.857142857142854,3.806929692174888e-23,64.69304099606777
0.0,9.282181610822316e-06,87494.71046662277,34.857142857142854,2.2798138364183634e-23,64.69304099606777
0.0,9.282181610822316e-06,116676.0716081662,34.857142857142854,1.36188304801644e-23,64.69304099606777
0.0,9.282181610822316e-06,155590.04211011232,34.857142857142854,8.00134455914402e-24,64.69304099606777
0.0,9.282181610822316e-06,207482.6557850289,34.857142857142854,4.64643920497315e-24,64.69304099606777
0.0,9.282181610822316e-06,276682.5682915017,34.857142857142854,2.66748850071314e-24,64.69304099606777
0.0,9.282181610822316e-06,368962.13472271006,34.857142857142854,1.5059012031700154e-24,64.69304099606777
0.0,9.282181610822316e-06,492018.9143094657,34.857142857142854,8.34243818751225e-25,64.69304099606777
0.0,9.282181610822316e-06,656117.7672614024,34.857142857142854,4.502178668196483e-25,64.69304099606777
0.0,9.282181610822316e-06,874947.1046662279,34.857142857142854,2.387472317699758e-25,64.69304099606777
0.0,9.282181610822316e-06,1166760.716081662,34.857142857142854,1.2320760506265523e-25,64.69304099606777
0.0,9.282181610822316e-06,1555900.4211011238,34.857142857142854,6.245517017554669e-26,64.69304099606777
0.0,9.282181610822316e-06,2074826.5578502887,34.857142857142854,3.09735336004946e-26,64.69304099606777
0.0,9.282181610822316e-06,2766825.682915017,34.857142857142854,1.5216929837390808e-26,64.69304099606777
0.0,9.282181610822316e-06,3689621.347227101,34.857142857142854,7.420671620088394e-27,64.69304099606777
0.0,9.282181610822316e-06,4920189.143094657,34.857142857142854,3.643158339983818e-27,64.69304099606777
0.0,9.282181610822316e-06,6561177.672614025,34.857142857142854,1.8153870142626283e-27,64.69304099606777
0.0,9.282181610822316e-06,8749471.046662277,34.857142857142854,9.154089032765391e-28,64.69304099606777
0.0,9.282181610822316e-06,11667607.16081662,34.857142857142854,4.6178043925685835e-28,64.69304099606777
0.0,9.282181610822316e-06,15559004.211011235,34.857142857142854,2.3455617338246663e-28,64.69304099606777
0.0,9.282181610822316e-06,20748265.57850289,34.857142857142854,1.2081445681080677e-28,64.69304099606777
0.0,9.282181610822316e-06,27668256.82915017,34.857142857142854,6.33947215429881e-29,64.69304099606777
0.0,9.282181610822316e-06,36896213.47227101,34.857142857142854,3.428761869575808e-29,64.69304099606777
0.0,9.282181610822316e-06,49201891.43094657,34.857142857142854,1.9201217195834554e-29,64.69304099606777
0.0,9.282181610822316e-06,65611776.72614025,34.857142857142854,1.1072773340001024e-29,64.69304099606777
0.0,9.282181610822316e-06,87494710.4666228,34.857142857142854,6.550577419109607e-30,64.69304099606777
0.0,9.282181610822316e-06,116676071.60816622,34.857142857142854,3.840387142842563e-30,64.69304099606777
0.0,9.282181610822316e-06,155590042.11011234,34.857142857142854,2.2277417874707018e-30,64.69304099606777
0.0,9.282181610822316e-06,207482655.7850289,34.857142857142854,1.26411904510282e-30,64.69304099606777
0.0,9.282181610822316e-06,276682568.29150176,34.857142857142854,6.961686769659557e-31,64.69304099606777
0.0,9.282181610822316e-06,368962134.7227101,34.857142857142854,3.6946870436079376e-31,64.69304099606777
0.0,9.282181610822316e-06,492018914.3094657,34.857142857142854,1.8735119016661318e-31,64.69304099606777
0.0,9.282181610822316e-06,656117767.2614025,34.857142857142854,9.019699837821987e-32,64.69304099606777
0.0,9.282181610822316e-06,874947104.6662278,34.857142857142854,4.1109086486795796e-32,64.69304099606777
0.0,9.282181610822316e-06,1166760716.0816624,34.857142857142854,1.7682704982767508e-32,64.69304099606777
0.0,9.282181610822316e-06,1555900421.1011233,34.857142857142854,6.921802196442046e-33,64.69304099606777
0.0,9.282181610822316e-06,2074826557.850289,34.857142857142854,2.458583334908092e-33,64.69304099606777
0.0,9.282181610822316e-06,2766825682.915017,34.857142857142854,7.864435262287876e-34,64.69304099606777
0.0,9.282181610822316e-06,3689621347.227101,34.857142857142854,2.122605782470985e-34,64.69304099606777
0.0,9.282181610822316e-06,4920189143.094657,34.857142857142854,4.959655788893361e-35,64.69304099606777
0.0,9.282181610822316e-06,6561177672.614025,34.857142857142854,9.040616884927828e-36,64.69304099606777
0.0,9.282181610822316e-06,8749471046.66228,34.857142857142854,1.2200445741237287e-36,64.69304099606777
0.0,9.282181610822316e-06,11667607160.81662,34.857142857142854,1.1204738935547536e-37,64.69304099606777
0.0,9.282181610822316e-06,15559004211.011234,34.857142857142854,6.613753098032679e-39,64.69304099606777
0.0,9.282181610822316e-06,20748265578.50289,34.857142857142854,2.2054523206213203e-40,64.69304099606777
0.0,9.282181610822316e-06,27668256829.150173,34.857142857142854,3.699742077230489e-42,64.69304099606777
0.0,9.282181610822316e-06,36896213472.27101,34.857142857142854,2.3564141171005603e-44,64.69304099606777
0.0,9.282181610822316e-06,49201891430.94656,34.857142857142854,2.821152155331602e-47,64.69304099606777
0.0,9.282181610822316e-06,65611776726.140236,34.857142857142854,5.527323491998443e-51,64.69304099606777
0.0,1.1605176793632241e-05,0.13497,33.244897959183675,1.4096221125919282e-15,81.20531330081562
0.0,1.1605176793632241e-05,0.1933576412988638,33.244897959183675,1.4096221125919282e-15,81.20531330081562
0.0,1.1605176793632241e-05,0.2770036115333783,33.244897959183675,1.4096221125919282e-15,81.20531330081562
0.0,1.1605176793632241e-05,0.3968345925565738,33.244897959183675,1.4096221125919282e-15,81.20531330081562
0.0,1.1605176793632241e-05,0.5685041179709177,33.244897959183675,1.4096221125919282e-15,81.20531330081562
0.0,1.1605176793632241e-05,0.8144373958623964,33.244897959183675,1.4096221125919282e-15,81.20531330081562
0.0,1.1605176793632241e-05,1.1667607160816622,33.244897959183675,1.4096221125919282e-15,81.20531330081562
0.0,1.1605176793632241e-05,1.5559004211011234,33.244897959183675,9.952963130995494e-16,81.20531330081562
0.0,1.1605176793632241e-05,2.074826557850289,33.244897959183675,7.621594102653548e-16,81.20531330081562
0.0,1.1605176793632241e-05,2.7668256829150173,33.244897959183675,6.527413999316301e-16,81.20531330081562
0.0,1.1605176793632241e-05,3.689621347227101,33.244897959183675,4.808983669512273e-16,81.20531330081562
0.0,1.1605176793632241e-05,4.920189143094657,33.244897959183675,3.0499541699608114e-16,81.20531330081562
0.0,1.1605176793632241e-05,6.561177672614025,33.244897959183675,1.7651535691562395e-16,81.20531330081562
0.0,1.1605176793632241e-05,8.749471046662281,33.244897959183675,1.0908143635471203e-16,81.20531330081562
0.0,1.1605176793632241e-05,11.667607160816619,33.244897959183675,7.022975855463463e-17,81.20531330081562
0.0,1.1605176793632241e-05,15.559004211011233,33.244897959183675,4.462533175209485e-17,81.20531330081562
0.0,1.1605176793632241e-05,20.748265578502885,33.244897959183675,2.856204544256873e-17,81.20531330081562
0.0,1.1605176793632241e-05,27.66825682915017,33.244897959183675,1.8464106873488646e-17,81.20531330081562
0.0,1.1605176793632241e-05,36.89621347227101,33.244897959183675,1.1865787490368005e-17,81.20531330081562
0.0,1.1605176793632241e-05,49.20189143094657,33.244897959183675,7.46710557557969e-18,81.20531330081562
0.0,1.1605176793632241e-05,65.61177672614025,33.244897959183675,4.6446769338133614e-18,81.20531330081562
0.0,1.1605176793632241e-05,87.49471046662279,33.244897959183675,2.8416639577206553e-18,81.20531330081562
0.0,1.1605176793632241e-05,116.6760716081662,33.244897959183675,1.7299780492599302e-18,81.20531330081562
0.0,1.1605176793632241e-05,155.59004211011234,33.244897959183675,1.0569803280372726e-18,81.20531330081562
0.0,1.1605176793632241e-05,207.48265578502892,33.244897959183675,6.481655192122813e-19,81.20531330081562
0.0,1.1605176793632241e-05,276.68256829150175,33.244897959183675,3.9696014638613133e-19,81.20531330081562
0.0,1.1605176793632241e-05,368.9621347227101,33.244897959183675,2.457391188902803e-19,81.20531330081562
0.0,1.1605176793632241e-05,492.0189143094657,33.244897959183675,1.5166436759672e-19,81.20531330081562
0.0,1.1605176793632241e-05,656.1177672614024,33.244897959183675,9.416747779985022e-20,81.20531330081562
0.0,1.1605176793632241e-05,874.9471046662279,33.244897959183675,5.823065838459117e-20,81.20531330081562
0.0,1.1605176793632241e-05,1166.760716081662,33.244897959183675,3.612825349631584e-20,81.20531330081562
0.0,1.1605176793632241e-05,1555.9004211011234,33.244897959183675,2.2447705337008617e-20,81.20531330081562
0.0,1.1605176793632241e-05,2074.8265578502887,33.244897959183675,1.396186849885931e-20,81.20531330081562
0.0,1.1605176793632241e-05,2766.8256829150173,33.244897959183675,8.674778318249058e-21,81.20531330081562
0.0,1.1605176793632241e-05,3689.6213472271006,33.244897959183675,5.3910050810027835e-21,81.20531330081562
0.0,1.1605176793632241e-05,4920.189143094656,33.244897959183675,3.3479523760395323e-21,81.20531330081562
0.0,1.1605176793632241e-05,6561.177672614024,33.244897959183675,2.0696165166368093e-21,81.20531330081562
0.0,1.1605176793632241e-05,8749.471046662278,33.244897959183675,1.2844578910534845e-21,81.20531330081562
0.0,1.1605176793632241e-05,11667.60716081662,33.244897959183675,7.951800226165443e-22,81.20531330081562
0.0,1.1605176793632241e-05,15559.004211011234,33.244897959183675,4.89552441576424e-22,81.20531330081562
0.0,1.1605176793632241e-05,20748.26557850289,33.244897959183675,3.0082488055493813e-22,81.20531330081562
0.0,1.1605176793632241e-05,27668.25682915017,33.244897959183675,1.8495893326684278e-22,81.20531330081562
0.0,1.1605176793632241e-05,36896.213472271,33.244897959183675,1.126148654504377e-22,81.20531330081562
0.0,1.1605176793632241e-05,49201.89143094656,33.244897959183675,6.839633759664076e-23,81.20531330081562
0.0,1.1605176793632241e-05,65611.77672614025,33.244897959183675,4.1177689250898115e-23,81.20531330081562
0.0,1.1605176793632241e-05,87494.71046662277,33.244897959183675,2.4563333508686928e-23,81.20531330081562
0.0,1.1605176793632241e-05,116676.0716081662,33.244897959183675,1.4611692525358238e-23,81.20531330081562
0.0,1.1605176793632241e-05,155590.04211011232,33.244897959183675,8.546550135177085e-24,81.20531330081562
0.0,1.1605176793632241e-05,207482.6557850289,33.244897959183675,4.94047797488922e-24,81.20531330081562
0.0,1.1605176793632241e-05,276682.5682915017,33.244897959183675,2.8227817156223884e-24,81.20531330081562
0.0,1.1605176793632241e-05,368962.13472271006,33.244897959183675,1.5857452733296887e-24,81.20531330081562
0.0,1.1605176793632241e-05,492018.9143094657,33.244897959183675,8.741495089898676e-25,81.20531330081562
0.0,1.1605176793632241e-05,656117.7672614024,33.244897959183675,4.697121431893952e-25,81.20531330081562
0.0,1.1605176793632241e-05,874947.1046662279,33.244897959183675,2.480515891643543e-25,81.20531330081562
0.0,1.1605176793632241e-05,1166760.716081662,33.244897959183675,1.274871478316785e-25,81.20531330081562
0.0,1.1605176793632241e-05,1555900.4211011238,33.244897959183675,6.43712172848381e-26,81.20531330081562
0.0,1.1605176793632241e-05,2074826.5578502887,33.244897959183675,3.180573453825518e-26,81.20531330081562
0.0,1.1605176793632241e-05,2766825.682915017,33.244897959183675,1.5570443657178945e-26,81.20531330081562
0.0,1.1605176793632241e-05,3689621.347227101,33.244897959183675,7.567780084744596e-27,81.20531330081562
0.0,1.1605176793632241e-05,4920189.143094657,33.244897959183675,3.7032377591935105e-27,81.20531330081562
0.0,1.1605176793632241e-05,6561177.672614025,33.244897959183675,1.839314164044707e-27,81.20531330081562
0.0,1.1605176793632241e-05,8749471.046662277,33.244897959183675,9.244664077418235e-28,81.20531330081562
0.0,1.1605176793632241e-05,11667607.16081662,33.244897959183675,4.649141671573198e-28,81.20531330081562
0.0,1.1605176793632241e-05,15559004.211011235,33.244897959183675,2.3547294178831824e-28,81.20531330081562
0.0,1.1605176793632241e-05,20748265.57850289,33.244897959183675,1.2097410254511888e-28,81.20531330081562
0.0,1.1605176793632241e-05,27668256.82915017,33.244897959183675,6.332164456893939e-29,81.20531330081562
0.0,1.1605176793632241e-05,36896213.47227101,33.244897959183675,3.415759301040601e-29,81.20531330081562
0.0,1.1605176793632241e-05,49201891.43094657,33.244897959183675,1.9064527891139092e-29,81.20531330081562
0.0,1.1605176793632241e-05,65611776.72614025,33.244897959183675,1.0948972590663076e-29,81.20531330081562
0.0,1.1605176793632241e-05,87494710.4666228,33.244897959183675,6.446464080329822e-30,81.20531330081562
0.0,1.1605176793632241e-05,116676071.60816622,33.244897959183675,3.759730895565369e-30,81.20531330081562
0.0,1.1605176793632241e-05,155590042.11011234,33.244897959183675,2.169332179574672e-30,81.20531330081562
0.0,1.1605176793632241e-05,207482655.7850289,33.244897959183675,1.224287648957854e-30,81.20531330081562
0.0,1.1605176793632241e-05,276682568.29150176,33.244897959183675,6.70576101915595e-31,81.20531330081562
0.0,1.1605176793632241e-05,368962134.7227101,33.244897959183675,3.5397122777406785e-31,81.20531330081562
0.0,1.1605176793632241e-05,492018914.3094657,33.244897959183675,1.7852865471749715e-31,81.20531330081562
0.0,1.1605176793632241e-05,656117767.2614025,33.244897959183675,8.549713640389741e-32,81.20531330081562
0.0,1.1605176793632241e-05,874947104.6662278,33.244897959183675,3.876574478201353e-32,81.20531330081562
0.0,1.1605176793632241e-05,1166760716.0816624,33.244897959183675,1.6590066354576616e-32,81.20531330081562
0.0,1.1605176793632241e-05,1555900421.1011233,33.244897959183675,6.463039716533223e-33,81.20531330081562
0.0,1.1605176793632241e-05,2074826557.850289,33.244897959183675,2.2851421036078168e-33,81.20531330081562
0.0,1.1605176793632241e-05,2766825682.915017,33.244897959183675,7.277729745220752e-34,81.20531330081562
0.0,1.1605176793632241e-05,3689621347.227101,33.244897959183675,1.9564584420659768e-34,81.20531330081562
0.0,1.1605176793632241e-05,4920189143.094657,33.244897959183675,4.555117416452442e-35,81.20531330081562
0.0,1.1605176793632241e-05,6561177672.614025,33.244897959183675,8.278651686841781e-36,81.20531330081562
0.0,1.1605176793632241e-05,8749471046.66228,33.244897959183675,1.1144983933748139e-36,81.20531330081562
0.0,1.1605176793632241e-05,11667607160.81662,33.244897959183675,1.022326543687957e-37,81.20531330081562
