,mass,coupling
126,0.05584853663933513,1.4125375446227555e-05
127,0.055898380750770846,1.4316383823048815e-05
128,0.05598037328593759,1.4509975083429865e-05
129,0.05609134597827889,1.4706184154045621e-05
130,0.06,1.4871544311030939e-05
131,0.06117928276812393,1.4905046433861978e-05
132,0.0612389628175242,1.5106597800522311e-05
133,0.061344027196081286,1.531087461682032e-05
134,0.06149047683216195,1.551791373726039e-05
135,0.067,1.5692793673813992e-05
136,0.06916578144962451,1.5727752514706693e-05
137,0.06922420479008384,1.5940428807122195e-05
138,0.06936881777125012,1.615598098439876e-05
139,0.06959449755656522,1.637444793527965e-05
140,0.06989254784033785,1.6595869074375632e-05
141,0.07025160022423568,1.68202843492759e-05
142,0.07065871656399403,1.7047734247755256e-05
143,0.07110050277144905,1.727825980507866e-05
144,0.08,1.747298674891705e-05
